Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"book coverage including reviews and a national sales chart  is seen on thursdays in life with the official full ac nielsen television ratings chart printed on wednesdays or thursdays depending on release the paper also publishes the mediabase survey for several genres of music based on radio airplay spins on tuesdays along with their own chart of the top ten singles in general on wednesdays because of the same limitations cited for its nationalized forecasts the television page in life  which provides prime time and late night listings   incorporates boilerplate local news or local programming descriptions to denote time periods in which the five major english language broadcast networks  cede airtime to allow their owned and affiliated stations to carry syndicated programs or local newscasts the television page has never been accompanied by a weekly listings supplement with broader scheduling information similar to those featured in local newspapers like most national papers usa today does not carry comic strips
",book coverage including reviews national sales chart seen thursdays life official ac nielsen television ratings chart printed wednesdays thursdays depending release paper publishes mediabase survey genres music based radio airplay spins tuesdays chart singles general wednesdays limitations cited nationalized forecasts television page life provides prime time late night listings incorporates boilerplate local news local programming descriptions denote time periods major english language broadcast networks cede airtime allow owned affiliated stations carry syndicated programs local newscasts television page accompanied weekly listings supplement broader scheduling information similar featured local newspapers like national papers usa today carry comic strips,6.12,"book,coverage,including,reviews,national,sales,chart,seen,thursdays,life,official,ac,nielsen,television,ratings,chart,printed,wednesdays,thursdays,depending,release,paper,publishes,mediabase,survey,genres,music,based,radio,airplay,spins,tuesdays,chart,singles,general,wednesdays,limitations,cited,nationalized,forecasts,television,page,life,provides,prime,time,late,night,listings,incorporates,boilerplate,local,news,local,programming,descriptions,denote,time,periods,major,english,language,broadcast,networks,cede,airtime,allow,owned,affiliated,stations,carry,syndicated,programs,local,newscasts,television,page,accompanied,weekly,listings,supplement,broader,scheduling,information,similar,featured,local,newspapers,like,national,papers,usa,today,carry,comic,strips",0.00,usa
"one of the staples of the news section is across the usa a state by state roundup of headlines the summaries consist of paragraph length associated press reports highlighting one story of note in each state the district of columbia and one yous territory similarly the for the record page of the sports section  previously featured a rundown of winning numbers from the previous deadline date for all participating state lotteries and individual multi state lotteries
",staples news section usa state state roundup headlines summaries consist paragraph length associated press reports highlighting story note state district columbia yous territory similarly record page sports section previously featured rundown winning numbers previous deadline date participating state lotteries individual multi state lotteries,7.05,"staples,news,section,usa,state,state,roundup,headlines,summaries,consist,paragraph,length,associated,press,reports,highlighting,story,note,state,district,columbia,yous,territory,similarly,record,page,sports,section,previously,featured,rundown,winning,numbers,previous,deadline,date,participating,state,lotteries,individual,multi,state,lotteries",0.00,usa
"some traditions have been retained the lead story still appears on the upper right hand of the front page commentary and political cartoons occupy the last few pages of the news section stock and mutual fund data are presented in the money section but usa today is sufficiently different in aesthetics to be recognized on sight even in a mix of other newspapers such as at a newsstand the overall design and layout of usa today has been described as neo victorian
",traditions retained lead story appears upper right hand page commentary political cartoons occupy pages news section stock mutual fund data presented money section usa today sufficiently different aesthetics recognized sight mix newspapers newsstand overall design layout usa today described neo victorian,8.84,"traditions,retained,lead,story,appears,upper,right,hand,page,commentary,political,cartoons,occupy,pages,news,section,stock,mutual,fund,data,presented,money,section,usa,today,sufficiently,different,aesthetics,recognized,sight,mix,newspapers,newsstand,overall,design,layout,usa,today,described,neo,victorian",0.00,usa
"also in most of the sections front pages on the lower left hand corner are usa today snapshots which give statistics of various lifestyle interests according to the section it is in  these snapshots are shown through graphs that are made up of various illustrations of objects that roughly pertain to the graphs subject matter  these are usually loosely based on research by a national institute 
",sections pages lower left hand corner usa today snapshots statistics lifestyle interests according section snapshots shown graphs illustrations objects roughly pertain graphs subject matter usually loosely based research national institute,9.07,"sections,pages,lower,left,hand,corner,usa,today,snapshots,statistics,lifestyle,interests,according,section,snapshots,shown,graphs,illustrations,objects,roughly,pertain,graphs,subject,matter,usually,loosely,based,research,national,institute",0.00,usa
"the opinion section prints usa today editorials columns by guest writers and members of the editorial board of contributors letters to the editor and editorial cartoons one unique feature of the usa today editorial page is the publication of opposing points of view alongside the editorial boards piece on the days topic runs an opposing view by a guest writer often an expert in the field the opinion pieces featured in each edition are decided by the board of contributors which are separate from the papers news staff
",opinion section prints usa today editorials columns guest writers members editorial board contributors letters editor editorial cartoons unique feature usa today editorial page publication opposing points view alongside editorial boards piece days topic runs opposing view guest writer expert field opinion pieces featured edition decided board contributors separate papers news staff,7.10,"opinion,section,prints,usa,today,editorials,columns,guest,writers,members,editorial,board,contributors,letters,editor,editorial,cartoons,unique,feature,usa,today,editorial,page,publication,opposing,points,view,alongside,editorial,boards,piece,days,topic,runs,opposing,view,guest,writer,expert,field,opinion,pieces,featured,edition,decided,board,contributors,separate,papers,news,staff",0.00,usa
"beginning with the  united states presidential election usa today had traditionally maintained a policy not to endorse candidates for the president of the united states or any other state or federal political office which has been since re evaluated by the papers board of contributors through an independent process during each four year election cycle with any decision to circumvent the policy based on a consensus vote in which fewer than two of the editorial boards members dissent or hold differing opinions for most of its history the papers political editorials  had focused instead on providing opinion on major issues based on the differing concerns of voters the vast amount of information on these themes and the boards aim to provide a fair viewpoint through the diverse political ideologies of its members and avoid reader perceptions of bias
",beginning united states presidential election usa today traditionally maintained policy endorse candidates president united states state federal political office evaluated papers board contributors independent process year election cycle decision circumvent policy based consensus vote fewer editorial boards members dissent hold differing opinions history papers political editorials focused instead providing opinion major issues based differing concerns voters vast information themes boards aim provide fair viewpoint diverse political ideologies members avoid reader perceptions bias,7.70,"beginning,united,states,presidential,election,usa,today,traditionally,maintained,policy,endorse,candidates,president,united,states,state,federal,political,office,evaluated,papers,board,contributors,independent,process,year,election,cycle,decision,circumvent,policy,based,consensus,vote,fewer,editorial,boards,members,dissent,hold,differing,opinions,history,papers,political,editorials,focused,instead,providing,opinion,major,issues,based,differing,concerns,voters,vast,information,themes,boards,aim,provide,fair,viewpoint,diverse,political,ideologies,members,avoid,reader,perceptions,bias",0.00,usa
"such avoidance of doing political editorials played a great part in usa todays long standing reputation for fluff but after its th anniversary revamp the paper took a more active stance on political issues calling for stronger gun laws after the sandy hook elementary school shooting in  it heavily criticized the republican party for both the  government shutdown and the  revolts in the united states house of representatives that ended with the resignation of john boehner as house speaker it also called out then president barack obama and other top members of the democratic party for what they perceived as inaction over several issues during  particularly over the nsa scandal and the isil beheading incidents
",avoidance political editorials played great usa todays long standing reputation fluff th anniversary revamp paper took active stance political issues calling stronger gun laws sandy hook elementary school shooting heavily criticized republican party government shutdown revolts united states house representatives ended resignation john boehner house speaker called president barack obama members democratic party perceived inaction issues particularly nsa scandal isil beheading incidents,7.39,"avoidance,political,editorials,played,great,usa,todays,long,standing,reputation,fluff,th,anniversary,revamp,paper,took,active,stance,political,issues,calling,stronger,gun,laws,sandy,hook,elementary,school,shooting,heavily,criticized,republican,party,government,shutdown,revolts,united,states,house,representatives,ended,resignation,john,boehner,house,speaker,called,president,barack,obama,members,democratic,party,perceived,inaction,issues,particularly,nsa,scandal,isil,beheading,incidents",0.00,usa
"in february  usa today published an op ed by jerome corsi the dc bureau chief for the fringe conspiracy website infowars corsi a prominent conspiracy theorist was described by usa today as an author and investigative journalist corsi was a prominent proponent of the false conspiracy theory that barack obama was not a us citizen and infowars has promoted conspiracy theories such as  being an inside job
",february usa today published op ed jerome corsi dc bureau chief fringe conspiracy website infowars corsi prominent conspiracy theorist described usa today author investigative journalist corsi prominent proponent false conspiracy theory barack obama citizen infowars promoted conspiracy theories inside job,6.67,"february,usa,today,published,op,ed,jerome,corsi,dc,bureau,chief,fringe,conspiracy,website,infowars,corsi,prominent,conspiracy,theorist,described,usa,today,author,investigative,journalist,corsi,prominent,proponent,false,conspiracy,theory,barack,obama,citizen,infowars,promoted,conspiracy,theories,inside,job",0.00,usa
"in october  usa today was criticized by nbc news for publishing an editorial by president trump that was replete with inaccuracies the washington post fact checker said that almost every sentence contained a misleading statement or a falsehood
",october usa today criticized nbc news publishing editorial president trump replete inaccuracies washington post fact checker said sentence contained misleading statement falsehood,6.56,"october,usa,today,criticized,nbc,news,publishing,editorial,president,trump,replete,inaccuracies,washington,post,fact,checker,said,sentence,contained,misleading,statement,falsehood",0.00,usa
"in  usa today endorsed a specific presidential candidate for the first time democratic nominee joe biden the newspaper also published an opposing editorial by vice president mike pence which called for his and trumps re election
",usa today endorsed specific presidential candidate time democratic nominee joe biden newspaper published opposing editorial vice president mike pence called trumps election,6.11,"usa,today,endorsed,specific,presidential,candidate,time,democratic,nominee,joe,biden,newspaper,published,opposing,editorial,vice,president,mike,pence,called,trumps,election",0.00,usa
"in may  larry kramer  a  year media industry veteran and former president of cbs digital media  was appointed president and publisher of usa today replacing david hunke who had been publisher of the newspaper since  kramer was tasked with developing a new strategy for the paper as it sought to increase revenue from its digital operations
",larry kramer year media industry veteran president cbs digital media appointed president publisher usa today replacing david hunke publisher newspaper kramer tasked developing new strategy paper sought increase revenue digital operations,7.35,"larry,kramer,year,media,industry,veteran,president,cbs,digital,media,appointed,president,publisher,usa,today,replacing,david,hunke,publisher,newspaper,kramer,tasked,developing,new,strategy,paper,sought,increase,revenue,digital,operations",0.00,usa
"usa weekend was a sister publication that launched in  as family weekly a national sunday magazine supplement intended for the sunday editions of various yous newspapers it adopted its final title following gannetts purchase of the magazine in  the magazine  which was distributed to approximately  newspapers nationwide at its peak with most gannett owned local newspapers carrying it by default within their sunday editions  focused primarily on social issues entertainment health food and travel on december   gannett announced that it would cease publishing usa weekend after the december   edition citing increasing operational costs and reduced advertising revenue with most of its participating newspapers choosing to replace it with competing sunday magazine parade
",usa weekend sister publication launched family weekly national sunday magazine supplement intended sunday editions yous newspapers adopted final title following gannetts purchase magazine magazine distributed approximately newspapers nationwide peak gannett owned local newspapers carrying default sunday editions focused primarily social issues entertainment health food travel december gannett announced cease publishing usa weekend december edition citing increasing operational costs reduced advertising revenue participating newspapers choosing replace competing sunday magazine parade,5.56,"usa,weekend,sister,publication,launched,family,weekly,national,sunday,magazine,supplement,intended,sunday,editions,yous,newspapers,adopted,final,title,following,gannetts,purchase,magazine,magazine,distributed,approximately,newspapers,nationwide,peak,gannett,owned,local,newspapers,carrying,default,sunday,editions,focused,primarily,social,issues,entertainment,health,food,travel,december,gannett,announced,cease,publishing,usa,weekend,december,edition,citing,increasing,operational,costs,reduced,advertising,revenue,participating,newspapers,choosing,replace,competing,sunday,magazine,parade",0.00,usa
"usa today sports weekly is a weekly magazine that covers news and statistics from major league baseball minor league baseball and ncaa baseball the national football league  and nascar it was first published on april   as usa today baseball weekly a tabloid sized baseball focused publication released on wednesdays on a weekly basis during the baseball season and bi weekly during the off season the magazine expanded its sports coverage on september   when it adopted its current title after added stories about the nfl sports weekly added coverage of nascar on february   lasting only during that years race season and added coverage of ncaa college football on august   the editorial operations of sports weekly originally operated autonomously from usa today before being integrated with the newspapers sports department in late 
",usa today sports weekly weekly magazine covers news statistics major league baseball minor league baseball ncaa baseball national football league nascar published april usa today baseball weekly tabloid sized baseball focused publication released wednesdays weekly basis baseball season bi weekly season magazine expanded sports coverage september adopted current title added stories nfl sports weekly added coverage nascar february lasting years race season added coverage ncaa college football august editorial operations sports weekly originally operated autonomously usa today integrated newspapers sports department late,5.75,"usa,today,sports,weekly,weekly,magazine,covers,news,statistics,major,league,baseball,minor,league,baseball,ncaa,baseball,national,football,league,nascar,published,april,usa,today,baseball,weekly,tabloid,sized,baseball,focused,publication,released,wednesdays,weekly,basis,baseball,season,bi,weekly,season,magazine,expanded,sports,coverage,september,adopted,current,title,added,stories,nfl,sports,weekly,added,coverage,nascar,february,lasting,years,race,season,added,coverage,ncaa,college,football,august,editorial,operations,sports,weekly,originally,operated,autonomously,usa,today,integrated,newspapers,sports,department,late",0.00,usa
"the big lead is a sports blog operated by usa today that was launched in february  by original owner fantasy sports ventures  which was purchased by gannett  which beginning in april  had maintained a strategic content and marketing partnership with the former company  in january  the site  which is usually updated on a routine basis of  to  times per day between  am and  pm eastern time  mainly covers sports but also provides news and commentary on other news topics ranging from politics to pop culture
",big lead sports blog operated usa today launched february original owner fantasy sports ventures purchased gannett beginning april maintained strategic content marketing partnership company january site usually updated routine basis times day pm eastern time mainly covers sports provides news commentary news topics ranging politics pop culture,7.47,"big,lead,sports,blog,operated,usa,today,launched,february,original,owner,fantasy,sports,ventures,purchased,gannett,beginning,april,maintained,strategic,content,marketing,partnership,company,january,site,usually,updated,routine,basis,times,day,pm,eastern,time,mainly,covers,sports,provides,news,commentary,news,topics,ranging,politics,pop,culture",0.00,usa
"in  gannett and producerformer nbc ceo grant tinker began developing a news magazine series for broadcast syndication that attempted to bring the breezy style of usa today to television the result was usa today the television show  which premiered on september   correspondents on the program included edie magnus robin young boyd matson kenneth walker dale harimoto ann abernathy bill macatee and beth ruyak as with the newspaper itself the show was divided into four sections corresponding to the different parts of the paper news  money  sports  and life  the series was distributed to syndication by gtg marketing another subsidiary of gtg entertainment which sold it as a prime access magazine show hoping most stations would air it in a prime access time slot for syndication
",gannett producerformer nbc ceo grant tinker began developing news magazine series broadcast syndication attempted bring breezy style usa today television result usa today television premiered september correspondents program included edie magnus robin young boyd matson kenneth walker dale harimoto ann abernathy bill macatee beth ruyak newspaper divided sections corresponding different parts paper news money sports life series distributed syndication gtg marketing subsidiary gtg entertainment sold prime access magazine hoping stations air prime access time slot syndication,6.27,"gannett,producerformer,nbc,ceo,grant,tinker,began,developing,news,magazine,series,broadcast,syndication,attempted,bring,breezy,style,usa,today,television,result,usa,today,television,premiered,september,correspondents,program,included,edie,magnus,robin,young,boyd,matson,kenneth,walker,dale,harimoto,ann,abernathy,bill,macatee,beth,ruyak,newspaper,divided,sections,corresponding,different,parts,paper,news,money,sports,life,series,distributed,syndication,gtg,marketing,subsidiary,gtg,entertainment,sold,prime,access,magazine,hoping,stations,air,prime,access,time,slot,syndication",0.00,usa
"the series was plagued by low ratings and negative reviews from critics throughout its run the program also suffered from being scheduled in undesirable timeslots in certain markets this was a particular case in new york city the countrys largest media market where cbs owned and operated station wcbs tv  aired the program in a pre dawn early morning slot before the program was picked up by nbc oo wnbc five months into its run after initially airing it in an equally undesirable  am slot the series was later moved to a more palatable  am time period but still did not fare any better on its new station  although the series was renewed for a second season these setbacks led to the mid season cancellation of the tv version of usa today in november  after one and a half seasons the final edition aired on january  
",series plagued low ratings negative reviews critics run program suffered scheduled undesirable timeslots certain markets particular case new york city countrys largest media market cbs owned operated station wcbs tv aired program pre dawn early morning slot program picked nbc oo wnbc months run initially airing equally undesirable slot series later moved palatable time period fare better new station series renewed second season setbacks led mid season cancellation tv version usa today november half seasons final edition aired january,8.17,"series,plagued,low,ratings,negative,reviews,critics,run,program,suffered,scheduled,undesirable,timeslots,certain,markets,particular,case,new,york,city,countrys,largest,media,market,cbs,owned,operated,station,wcbs,tv,aired,program,pre,dawn,early,morning,slot,program,picked,nbc,oo,wnbc,months,run,initially,airing,equally,undesirable,slot,series,later,moved,palatable,time,period,fare,better,new,station,series,renewed,second,season,setbacks,led,mid,season,cancellation,tv,version,usa,today,november,half,seasons,final,edition,aired,january",0.00,usa
"gannett announced plans to develop a usa today branded weekly half hour television program to have been titled sports page as part of a renewed initiative to extend the brand into television this program which was tapped for a fall  debut ultimately never launched
",gannett announced plans develop usa today branded weekly half hour television program titled sports page renewed initiative extend brand television program tapped fall debut ultimately launched,6.79,"gannett,announced,plans,develop,usa,today,branded,weekly,half,hour,television,program,titled,sports,page,renewed,initiative,extend,brand,television,program,tapped,fall,debut,ultimately,launched",0.00,usa
"vrtually there was a weekly virtual reality news program produced by the usa today network which debuted on october   the program which was available on the usa today mobile app and is still available on youtube showcased three original segments outlining news stories through a first person perspective recorded and produced by journalists from usa today and its co owned local newspapers the program also incorporated cubemercials long form advertisements created by gannetts in house creative studio get creative which are designed to allow consumer engagement in fully immersive experiences through virtual reality the last story was uploaded on august   less than a year after the creation of the series
",vrtually weekly virtual reality news program produced usa today network debuted october program available usa today mobile app available youtube showcased original segments outlining news stories person perspective recorded produced journalists usa today co owned local newspapers program incorporated cubemercials long form advertisements created gannetts house creative studio creative designed allow consumer engagement fully immersive experiences virtual reality story uploaded august year creation series,6.49,"vrtually,weekly,virtual,reality,news,program,produced,usa,today,network,debuted,october,program,available,usa,today,mobile,app,available,youtube,showcased,original,segments,outlining,news,stories,person,perspective,recorded,produced,journalists,usa,today,co,owned,local,newspapers,program,incorporated,cubemercials,long,form,advertisements,created,gannetts,house,creative,studio,creative,designed,allow,consumer,engagement,fully,immersive,experiences,virtual,reality,story,uploaded,august,year,creation,series",0.00,usa
"usa today also publishes a sports website called for the win
",usa today publishes sports website called win,6.56,"usa,today,publishes,sports,website,called,win",0.00,usa
"cnn usa today abc news radiodaily mail national journalhuffpostfinancial timesthe guardian
",cnn usa today abc news radiodaily mail national journalhuffpostfinancial timesthe guardian,0.00,"cnn,usa,today,abc,news,radiodaily,mail,national,journalhuffpostfinancial,timesthe,guardian",0.00,usa
