Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
"in recent years the netherlands has also developed a intercontinental rivalry with argentina
",recent years netherlands developed intercontinental rivalry argentina,6.45,"recent,years,netherlands,developed,intercontinental,rivalry,argentina",0.00,netherlands
"the netherlands national football team matches have broadcast on nederlandse omroep stichting which includes all friendlies nations league and world cup qualifiers the newest contract is a seven year deal until 
",netherlands national football team matches broadcast nederlandse omroep stichting includes friendlies nations league world cup qualifiers newest contract seven year deal,4.72,"netherlands,national,football,team,matches,broadcast,nederlandse,omroep,stichting,includes,friendlies,nations,league,world,cup,qualifiers,newest,contract,seven,year,deal",0.00,netherlands
"the netherlands national team does not have a national stadium but plays mostly at the johan cruyff arena in amsterdam it played host to its first netherlands international game back in  a  world cup qualification match against san marino which the netherlands won  it was formally called the amsterdam arena until  when it was renamed in memory of johan cruyff
",netherlands national team national stadium plays johan cruyff arena amsterdam played host netherlands international game world cup qualification match san marino netherlands formally called amsterdam arena renamed memory johan cruyff,8.29,"netherlands,national,team,national,stadium,plays,johan,cruyff,arena,amsterdam,played,host,netherlands,international,game,world,cup,qualification,match,san,marino,netherlands,formally,called,amsterdam,arena,renamed,memory,johan,cruyff",0.00,netherlands
"the following matches were played or are scheduled to be played by the national team in the past or in the upcoming  months the time in the netherlands is shown unless the match is in a different time zone
",following matches played scheduled played national team past upcoming months time netherlands shown match different time zone,10.68,"following,matches,played,scheduled,played,national,team,past,upcoming,months,time,netherlands,shown,match,different,time,zone",0.00,netherlands
"the netherlands first two tournament appearances at the  and the  editions saw them lose their first round matches to switzerland  and czechoslovakia 
",netherlands tournament appearances editions saw lose round matches switzerland czechoslovakia,7.95,"netherlands,tournament,appearances,editions,saw,lose,round,matches,switzerland,czechoslovakia",0.00,netherlands
"after not qualifying for the next six world cups they qualified for the  fifa world cup in west germany there with the use of total football tactics they recorded their first win in world cup competition against uruguay they qualified through to the second round where a win on the finals match day secured the netherlands a spot in the finals they lost to west germany  with gerd mller scoring the winning goal for the germany the netherlands once again made the  fifa world cup finals with the team finishing second in the group behind peru after finishing top of the all european group in the second round they met argentina in the finals argentina protested ren van de kerkhofs forearm plaster cast after that protest the game went to extra time where argentina won  after scoring two goals in extra time
",qualifying world cups qualified fifa world cup west germany use total football tactics recorded win world cup competition uruguay qualified second round win finals match day secured netherlands spot finals lost west germany gerd mller scoring winning goal germany netherlands fifa world cup finals team finishing second group peru finishing european group second round met argentina finals argentina protested ren van de kerkhofs forearm plaster cast protest game went extra time argentina scoring goals extra time,8.16,"qualifying,world,cups,qualified,fifa,world,cup,west,germany,use,total,football,tactics,recorded,win,world,cup,competition,uruguay,qualified,second,round,win,finals,match,day,secured,netherlands,spot,finals,lost,west,germany,gerd,mller,scoring,winning,goal,germany,netherlands,fifa,world,cup,finals,team,finishing,second,group,peru,finishing,european,group,second,round,met,argentina,finals,argentina,protested,ren,van,de,kerkhofs,forearm,plaster,cast,protest,game,went,extra,time,argentina,scoring,goals,extra,time",0.00,netherlands
"the  edition saw the netherlands not win a single game throughout the tournament scoring only two goals in the group stage after finishing with an identical record with the republic of ireland they were split by drawing of lots the netherlands took on west germany losing  in milan  saw the netherlands knocked out in the quarter finals stage as they lost to eventual champions brazil with brancos brutal free kick sending them out after qualifying from their group with five points the netherlands made the semi finals of the  edition where they once again lost to the brazilians this time it was by penalties phillip cocu and ronald de boers shots missed the goal to give brazil a spot in the finals the netherlands went on to finish in fourth place after losing to croatia in the third place playoff
",edition saw netherlands win single game tournament scoring goals group stage finishing identical record republic ireland split drawing lots netherlands took west germany losing milan saw netherlands knocked quarter finals stage lost eventual champions brazil brancos brutal free kick sending qualifying group points netherlands semi finals edition lost brazilians time penalties phillip cocu ronald de boers shots missed goal brazil spot finals netherlands went finish fourth place losing croatia place playoff,8.59,"edition,saw,netherlands,win,single,game,tournament,scoring,goals,group,stage,finishing,identical,record,republic,ireland,split,drawing,lots,netherlands,took,west,germany,losing,milan,saw,netherlands,knocked,quarter,finals,stage,lost,eventual,champions,brazil,brancos,brutal,free,kick,sending,qualifying,group,points,netherlands,semi,finals,edition,lost,brazilians,time,penalties,phillip,cocu,ronald,de,boers,shots,missed,goal,brazil,spot,finals,netherlands,went,finish,fourth,place,losing,croatia,place,playoff",0.00,netherlands
"in  the netherlands made it to the round of  where in what was called the battle of nuremberg they lost by a single goal to portugal the netherlands were given seven yellow cards the following edition in  saw the team qualify to the knockout stage by finishing atop group e after defeating slovakia  in the round of  they came back from an early goal by robinho to defeat brazil  in the quarter finals as wesley sneijder scored a double in the semi finals they defeated uruguay in a tough game for the netherlands making their first world cup finals since  in the finals they took on spain during normal time the netherlands had plenty of chances to win the game the closest being in the nd minute when sneijder shot wide spains winning goal came off a play in the th minute after the netherlands went down to ten men
",netherlands round called battle nuremberg lost single goal portugal netherlands given seven yellow cards following edition saw team qualify knockout stage finishing atop group e defeating slovakia round came early goal robinho defeat brazil quarter finals wesley sneijder scored double semi finals defeated uruguay tough game netherlands making world cup finals finals took spain normal time netherlands plenty chances win game closest nd minute sneijder shot wide spains winning goal came play th minute netherlands went men,8.92,"netherlands,round,called,battle,nuremberg,lost,single,goal,portugal,netherlands,given,seven,yellow,cards,following,edition,saw,team,qualify,knockout,stage,finishing,atop,group,e,defeating,slovakia,round,came,early,goal,robinho,defeat,brazil,quarter,finals,wesley,sneijder,scored,double,semi,finals,defeated,uruguay,tough,game,netherlands,making,world,cup,finals,finals,took,spain,normal,time,netherlands,plenty,chances,win,game,closest,nd,minute,sneijder,shot,wide,spains,winning,goal,came,play,th,minute,netherlands,went,men",0.00,netherlands
"in  the netherlands finish atop group b with wins over spain australia and chile in the round of  match against mexico the netherlands came back from a goal down to manage a  win in stoppage time with klaas jan huntelaar scoring a controversial penalty in the quarter finals they defeated costa rica on penalties however they lost to argentina on penalties in the semi finals the netherlands took bronze in the tournament after defeating hosts nations brazil  in the third place playoffp
",netherlands finish atop group b wins spain australia chile round match mexico netherlands came goal manage win stoppage time klaas jan huntelaar scoring controversial penalty quarter finals defeated costa rica penalties lost argentina penalties semi finals netherlands took bronze tournament defeating hosts nations brazil place playoffp,7.38,"netherlands,finish,atop,group,b,wins,spain,australia,chile,round,match,mexico,netherlands,came,goal,manage,win,stoppage,time,klaas,jan,huntelaar,scoring,controversial,penalty,quarter,finals,defeated,costa,rica,penalties,lost,argentina,penalties,semi,finals,netherlands,took,bronze,tournament,defeating,hosts,nations,brazil,place,playoffp",0.00,netherlands
"last update was on  november 
source
the fifacoca cola world ranking   associations   netherlands   mens   fifacom
",update november sourcethe fifacoca cola world ranking associations netherlands mens fifacom,3.48,"update,november,sourcethe,fifacoca,cola,world,ranking,associations,netherlands,mens,fifacom",0.00,netherlands
