Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
In thoroughfares nigh the docks  any considerable seaport will frequently offer to view the queerest looking nondescripts from foreign parts ,thoroughfares nigh docks considerable seaport frequently offer view queerest looking nondescripts foreign parts,4.96,"thoroughfares,nigh,docks,considerable,seaport,frequently,offer,view,queerest,looking,nondescripts,foreign,parts",0.00,
Even in Broadway and Chestnut streets  Mediterranean mariners will sometimes jostle the affrighted ladies ,Broadway Chestnut streets Mediterranean mariners jostle affrighted ladies,5.66,"Broadway,Chestnut,streets,Mediterranean,mariners,jostle,affrighted,ladies",0.00,
Regent Street is not unknown to Lascars and Malays  and at Bombay  in the Apollo Green  live Yankees have often scared the natives ,Regent Street unknown Lascars Malays Bombay Apollo Green live Yankees scared natives,8.40,"Regent,Street,unknown,Lascars,Malays,Bombay,Apollo,Green,live,Yankees,scared,natives",0.00,
But New Bedford beats all Water Street and Wapping ,New Bedford beats Water Street Wapping,5.88,"New,Bedford,beats,Water,Street,Wapping",0.00,
In these last   mentioned haunts you see only sailors  but in New Bedford  actual cannibals stand chatting at street corners  savages outright  many of whom yet carry on their bones unholy flesh ,mentioned haunts sailors New Bedford actual cannibals stand chatting street corners savages outright carry bones unholy flesh,7.69,"mentioned,haunts,sailors,New,Bedford,actual,cannibals,stand,chatting,street,corners,savages,outright,carry,bones,unholy,flesh",0.00,
It makes a stranger stare ,makes stranger stare,7.69,"makes,stranger,stare",0.00,
But  besides the Feegeeans  Tongatobooarrs  Erromanggoans  Pannangians  and Brighggians  and  besides the wild specimens of the whaling   craft which unheeded reel about the streets  you will see other sights still more curious  certainly more comical ,Feegeeans Tongatobooarrs Erromanggoans Pannangians Brighggians wild specimens whaling craft unheeded reel streets sights curious certainly comical,7.54,"Feegeeans,Tongatobooarrs,Erromanggoans,Pannangians,Brighggians,wild,specimens,whaling,craft,unheeded,reel,streets,sights,curious,certainly,comical",0.00,
There weekly arrive in this town scores of green Vermonters and New Hampshire men  all athirst for gain and glory in the fishery ,weekly arrive town scores green Vermonters New Hampshire men athirst gain glory fishery,7.75,"weekly,arrive,town,scores,green,Vermonters,New,Hampshire,men,athirst,gain,glory,fishery",0.00,
They are mostly young  of stalwart frames  fellows who have felled forests  and now seek to drop the axe and snatch the whale   lance ,young stalwart frames fellows felled forests seek drop axe snatch whale lance,8.96,"young,stalwart,frames,fellows,felled,forests,seek,drop,axe,snatch,whale,lance",0.00,
Many are as green as the Green Mountains whence they came ,green Green Mountains came,12.07,"green,Green,Mountains,came",0.00,
In some things you would think them but a few hours old ,things think hours old,14.29,"things,think,hours,old",0.00,
that chap strutting round the corner ,chap strutting round corner,5.41,"chap,strutting,round,corner",0.00,
He wears a beaver hat and swallow   tailed coat  girdled with a sailor   belt and sheath   knife ,wears beaver hat swallow tailed coat girdled sailor belt sheath knife,6.19,"wears,beaver,hat,swallow,tailed,coat,girdled,sailor,belt,sheath,knife",0.00,
Here comes another with a sou   wester and a bombazine cloak ,comes sou wester bombazine cloak,9.84,"comes,sou,wester,bombazine,cloak",0.00,
No town   bred dandy will compare with a country   bred one    I mean a downright bumpkin dandy    a fellow that  in the dog   days  will mow his two acres in buckskin gloves for fear of tanning his hands ,town bred dandy compare country bred mean downright bumpkin dandy fellow dog days mow acres buckskin gloves fear tanning hands,8.78,"town,bred,dandy,compare,country,bred,mean,downright,bumpkin,dandy,fellow,dog,days,mow,acres,buckskin,gloves,fear,tanning,hands",0.00,
Now when a country dandy like this takes it into his head to make a distinguished reputation  and joins the great whale   fishery  you should see the comical things he does upon reaching the seaport ,country dandy like takes head distinguished reputation joins great whale fishery comical things reaching seaport,10.05,"country,dandy,like,takes,head,distinguished,reputation,joins,great,whale,fishery,comical,things,reaching,seaport",0.00,
In bespeaking his sea   outfit  he orders bell   buttons to his waistcoats  straps to his canvas trowsers ,bespeaking sea outfit orders bell buttons waistcoats straps canvas trowsers,6.60,"bespeaking,sea,outfit,orders,bell,buttons,waistcoats,straps,canvas,trowsers",0.00,
Ah  poor Hay   Seed ,Ah poor Hay Seed,0.00,"Ah,poor,Hay,Seed",0.00,
how bitterly will burst those straps in the first howling gale  when thou art driven  straps  buttons  and all  down the throat of the tempest ,bitterly burst straps howling gale thou art driven straps buttons throat tempest,9.09,"bitterly,burst,straps,howling,gale,thou,art,driven,straps,buttons,throat,tempest",0.00,
But think not that this famous town has only harpooneers  cannibals  and bumpkins to show her visitors ,think famous town harpooneers cannibals bumpkins visitors,9.71,"think,famous,town,harpooneers,cannibals,bumpkins,visitors",0.00,
Still New Bedford is a queer place ,New Bedford queer place,8.57,"New,Bedford,queer,place",0.00,
Had it not been for us whalemen  that tract of land would this day perhaps have been in as howling condition as the coast of Labrador ,whalemen tract land day howling condition coast Labrador,13.43,"whalemen,tract,land,day,howling,condition,coast,Labrador",0.00,
As it is  parts of her back country are enough to frighten one  they look so bony ,parts country frighten look bony,14.63,"parts,country,frighten,look,bony",0.00,
The town itself is perhaps the dearest place to live in  in all New England ,town dearest place live New England,11.84,"town,dearest,place,live,New,England",0.00,
It is a land of oil  true enough  but not like Canaan  a land  also  of corn and wine ,land oil true like Canaan land corn wine,12.79,"land,oil,true,like,Canaan,land,corn,wine",0.00,
The streets do not run with milk  nor in the spring   time do they pave them with fresh eggs ,streets run milk spring time pave fresh eggs,11.83,"streets,run,milk,spring,time,pave,fresh,eggs",0.00,
Yet  in spite of this  nowhere in all America will you find more patrician   like houses  parks and gardens more opulent  than in New Bedford ,spite America find patrician like houses parks gardens opulent New Bedford,9.86,"spite,America,find,patrician,like,houses,parks,gardens,opulent,New,Bedford",0.00,
how planted upon this once scraggy scoria of a country ,planted scraggy scoria country,10.91,"planted,scraggy,scoria,country",0.00,
Go and gaze upon the iron emblematical harpoons round yonder lofty mansion  and your question will be answered ,gaze iron emblematical harpoons round yonder lofty mansion question answered,7.21,"gaze,iron,emblematical,harpoons,round,yonder,lofty,mansion,question,answered",0.00,
Yes  all these brave houses and flowery gardens came from the Atlantic  Pacific  and Indian oceans ,Yes brave houses flowery gardens came Atlantic Pacific Indian oceans,6.06,"Yes,brave,houses,flowery,gardens,came,Atlantic,Pacific,Indian,oceans",0.00,
One and all  they were harpooned and dragged up hither from the bottom of the sea ,harpooned dragged hither sea,14.63,"harpooned,dragged,hither,sea",0.00,
Can Herr Alexander perform a feat like that ,Herr Alexander perform feat like,6.82,"Herr,Alexander,perform,feat,like",0.00,
In New Bedford  fathers  they say  give whales for dowers to their daughters  and portion off their nieces with a few porpoises a   piece ,New Bedford fathers whales dowers daughters portion nieces porpoises piece,10.14,"New,Bedford,fathers,whales,dowers,daughters,portion,nieces,porpoises,piece",0.00,
You must go to New Bedford to see a brilliant wedding  for  they say  they have reservoirs of oil in every house  and every night recklessly burn their lengths in spermaceti candles ,New Bedford brilliant wedding reservoirs oil house night recklessly burn lengths spermaceti candles,10.44,"New,Bedford,brilliant,wedding,reservoirs,oil,house,night,recklessly,burn,lengths,spermaceti,candles",0.00,
In summer time  the town is sweet to see  full of fine maples    long avenues of green and gold ,summer time town sweet fine maples long avenues green gold,9.38,"summer,time,town,sweet,fine,maples,long,avenues,green,gold",0.00,
And in August  high in air  the beautiful and bountiful horse   chestnuts  candelabra   wise  proffer the passer   by their tapering upright cones of congregated blossoms ,August high air beautiful bountiful horse chestnuts candelabra wise proffer passer tapering upright cones congregated blossoms,5.26,"August,high,air,beautiful,bountiful,horse,chestnuts,candelabra,wise,proffer,passer,tapering,upright,cones,congregated,blossoms",0.00,
So omnipotent is art  which in many a district of New Bedford has superinduced bright terraces of flowers upon the barren refuse rocks thrown aside at creation  s final day ,omnipotent art district New Bedford superinduced bright terraces flowers barren refuse rocks thrown aside creation final day,7.51,"omnipotent,art,district,New,Bedford,superinduced,bright,terraces,flowers,barren,refuse,rocks,thrown,aside,creation,final,day",0.00,
And the women of New Bedford  they bloom like their own red roses ,women New Bedford bloom like red roses,9.09,"women,New,Bedford,bloom,like,red,roses",0.00,
But roses only bloom in summer  whereas the fine carnation of their cheeks is perennial as sunlight in the seventh heavens ,roses bloom summer fine carnation cheeks perennial sunlight seventh heavens,8.94,"roses,bloom,summer,fine,carnation,cheeks,perennial,sunlight,seventh,heavens",0.00,
Elsewhere match that bloom of theirs  ye cannot  save in Salem  where they tell me the young girls breathe such musk  their sailor sweethearts smell them miles off shore  as though they were drawing nigh the odorous Moluccas instead of the Puritanic sands ,match bloom ye save Salem tell young girls breathe musk sailor sweethearts smell miles shore drawing nigh odorous Moluccas instead Puritanic sands,8.20,"match,bloom,ye,save,Salem,tell,young,girls,breathe,musk,sailor,sweethearts,smell,miles,shore,drawing,nigh,odorous,Moluccas,instead,Puritanic,sands",0.00,
In this same New Bedford there stands a Whaleman  s Chapel  and few are the moody fishermen  shortly bound for the Indian Ocean or Pacific  who fail to make a Sunday visit to the spot ,New Bedford stands Whaleman Chapel moody fishermen shortly bound Indian Ocean Pacific fail Sunday visit spot,10.33,"New,Bedford,stands,Whaleman,Chapel,moody,fishermen,shortly,bound,Indian,Ocean,Pacific,fail,Sunday,visit,spot",0.00,
Returning from my first morning stroll  I again sallied out upon this special errand ,Returning morning stroll sallied special errand,9.41,"Returning,morning,stroll,sallied,special,errand",0.00,
The sky had changed from clear  sunny cold  to driving sleet and mist ,sky changed clear sunny cold driving sleet mist,7.14,"sky,changed,clear,sunny,cold,driving,sleet,mist",0.00,
Wrapping myself in my shaggy jacket of the cloth called bearskin  I fought my way against the stubborn storm ,Wrapping shaggy jacket cloth called bearskin fought way stubborn storm,8.26,"Wrapping,shaggy,jacket,cloth,called,bearskin,fought,way,stubborn,storm",0.00,
Entering  I found a small scattered congregation of sailors  and sailors  wives and widows ,Entering found small scattered congregation sailors sailors wives widows,5.49,"Entering,found,small,scattered,congregation,sailors,sailors,wives,widows",0.00,
A muffled silence reigned  only broken at times by the shrieks of the storm ,muffled silence reigned broken times shrieks storm,9.21,"muffled,silence,reigned,broken,times,shrieks,storm",0.00,
Each silent worshipper seemed purposely sitting apart from the other  as if each silent grief were insular and incommunicable ,silent worshipper purposely sitting apart silent grief insular incommunicable,7.94,"silent,worshipper,purposely,sitting,apart,silent,grief,insular,incommunicable",0.00,
The chaplain had not yet arrived  and there these silent islands of men and women sat steadfastly eyeing several marble tablets  with black borders  masoned into the wall on either side the pulpit ,chaplain arrived silent islands men women sat steadfastly eyeing marble tablets black borders masoned wall pulpit,8.63,"chaplain,arrived,silent,islands,men,women,sat,steadfastly,eyeing,marble,tablets,black,borders,masoned,wall,pulpit",0.00,
Three of them ran something like the following  but I do not pretend to quote   ,ran like following pretend quote,12.50,"ran,like,following,pretend,quote",0.00,
SACRED TO THE MEMORY OF JOHN TALBOT  Who  at the age of eighteen  was lost overboard  Near the Isle of Desolation  off Patagonia  November st   ,SACRED MEMORY JOHN TALBOT age eighteen lost overboard Near Isle Desolation Patagonia November st,7.64,"SACRED,MEMORY,JOHN,TALBOT,age,eighteen,lost,overboard,Near,Isle,Desolation,Patagonia,November,st",0.00,
THIS TABLET Is erected to his Memory BY HIS SISTER ,TABLET erected Memory SISTER,11.76,"TABLET,erected,Memory,SISTER",0.00,
SACRED TO THE MEMORY OF ROBERT LONG  WILLIS ELLERY  NATHAN COLEMAN  WALTER CANNY  SETH MACY  AND SAMUEL GLEIG  Forming one of the boats  crews OF THE SHIP ELIZA Who were towed out of sight by a Whale  On the Off   shore Ground in the PACIFIC  December st   ,SACRED MEMORY ROBERT LONG WILLIS ELLERY NATHAN COLEMAN WALTER CANNY SETH MACY SAMUEL GLEIG Forming boats crews SHIP ELIZA towed sight Whale shore Ground PACIFIC December st,7.78,"SACRED,MEMORY,ROBERT,LONG,WILLIS,ELLERY,NATHAN,COLEMAN,WALTER,CANNY,SETH,MACY,SAMUEL,GLEIG,Forming,boats,crews,SHIP,ELIZA,towed,sight,Whale,shore,Ground,PACIFIC,December,st",0.00,
THIS MARBLE Is here placed by their surviving SHIPMATES ,MARBLE placed surviving SHIPMATES,8.93,"MARBLE,placed,surviving,SHIPMATES",0.00,
SACRED TO THE MEMORY OF The late CAPTAIN EZEKIEL HARDY  Who in the bows of his boat was killed by a Sperm Whale on the coast of Japan  AUGUST d   ,SACRED MEMORY late CAPTAIN EZEKIEL HARDY bows boat killed Sperm Whale coast Japan AUGUST,10.96,"SACRED,MEMORY,late,CAPTAIN,EZEKIEL,HARDY,bows,boat,killed,Sperm,Whale,coast,Japan,AUGUST",0.00,
THIS TABLET Is erected to his Memory BY HIS WIDOW ,TABLET erected Memory WIDOW,12.00,"TABLET,erected,Memory,WIDOW",0.00,
Shaking off the sleet from my ice   glazed hat and jacket  I seated myself near the door  and turning sideways was surprised to see Queequeg near me ,Shaking sleet ice glazed hat jacket seated near door turning sideways surprised Queequeg near,8.72,"Shaking,sleet,ice,glazed,hat,jacket,seated,near,door,turning,sideways,surprised,Queequeg,near",0.00,
Affected by the solemnity of the scene  there was a wondering gaze of incredulous curiosity in his countenance ,Affected solemnity scene wondering gaze incredulous curiosity countenance,9.01,"Affected,solemnity,scene,wondering,gaze,incredulous,curiosity,countenance",0.00,
This savage was the only person present who seemed to notice my entrance  because he was the only one who could not read  and  therefore  was not reading those frigid inscriptions on the wall ,savage person present notice entrance read reading frigid inscriptions wall,12.50,"savage,person,present,notice,entrance,read,reading,frigid,inscriptions,wall",0.00,
Whether any of the relatives of the seamen whose names appeared there were now among the congregation  I knew not  but so many are the unrecorded accidents in the fishery  and so plainly did several women present wear the countenance if not the trappings of some unceasing grief  that I feel sure that here before me were assembled those  in whose unhealing hearts the sight of those bleak tablets sympathetically caused the old wounds to bleed afresh ,relatives seamen names appeared congregation knew unrecorded accidents fishery plainly women present wear countenance trappings unceasing grief feel sure assembled unhealing hearts sight bleak tablets sympathetically caused old wounds bleed afresh,10.18,"relatives,seamen,names,appeared,congregation,knew,unrecorded,accidents,fishery,plainly,women,present,wear,countenance,trappings,unceasing,grief,feel,sure,assembled,unhealing,hearts,sight,bleak,tablets,sympathetically,caused,old,wounds,bleed,afresh",0.00,
ye whose dead lie buried beneath the green grass  who standing among flowers can say    here  HERE lies my beloved  ye know not the desolation that broods in bosoms like these ,ye dead lie buried beneath green grass standing flowers lies beloved ye know desolation broods bosoms like,7.95,"ye,dead,lie,buried,beneath,green,grass,standing,flowers,lies,beloved,ye,know,desolation,broods,bosoms,like",0.00,
What bitter blanks in those black   bordered marbles which cover no ashes ,bitter blanks black bordered marbles cover ashes,6.76,"bitter,blanks,black,bordered,marbles,cover,ashes",0.00,
What despair in those immovable inscriptions ,despair immovable inscriptions,6.67,"despair,immovable,inscriptions",0.00,
What deadly voids and unbidden infidelities in the lines that seem to gnaw upon all Faith  and refuse resurrections to the beings who have placelessly perished without a grave ,deadly voids unbidden infidelities lines gnaw Faith refuse resurrections beings placelessly perished grave,9.09,"deadly,voids,unbidden,infidelities,lines,gnaw,Faith,refuse,resurrections,beings,placelessly,perished,grave",0.00,
As well might those tablets stand in the cave of Elephanta as here ,tablets stand cave Elephanta,13.43,"tablets,stand,cave,Elephanta",0.00,
In what census of living creatures  the dead of mankind are included  why it is that a universal proverb says of them  that they tell no tales  though containing more secrets than the Goodwin Sands  how it is that to his name who yesterday departed for the other world  we prefix so significant and infidel a word  and yet do not thus entitle him  if he but embarks for the remotest Indies of this living earth  why the Life Insurance Companies pay death   forfeitures upon immortals  in what eternal  unstirring paralysis  and deadly  hopeless trance  yet lies antique Adam who died sixty round centuries ago  how it is that we still refuse to be comforted for those who we nevertheless maintain are dwelling in unspeakable bliss  why all the living so strive to hush all the dead  wherefore but the rumor of a knocking in a tomb will terrify a whole city ,census living creatures dead mankind included universal proverb says tell tales containing secrets Goodwin Sands yesterday departed world prefix significant infidel word entitle embarks remotest Indies living earth Life Insurance Companies pay death forfeitures immortals eternal unstirring paralysis deadly hopeless trance lies antique Adam died round centuries ago refuse comforted maintain dwelling unspeakable bliss living strive hush dead wherefore rumor knocking tomb terrify city,10.27,"census,living,creatures,dead,mankind,included,universal,proverb,says,tell,tales,containing,secrets,Goodwin,Sands,yesterday,departed,world,prefix,significant,infidel,word,entitle,embarks,remotest,Indies,living,earth,Life,Insurance,Companies,pay,death,forfeitures,immortals,eternal,unstirring,paralysis,deadly,hopeless,trance,lies,antique,Adam,died,round,centuries,ago,refuse,comforted,maintain,dwelling,unspeakable,bliss,living,strive,hush,dead,wherefore,rumor,knocking,tomb,terrify,city",0.00,
But Faith  like a jackal  feeds among the tombs  and even from these dead doubts she gathers her most vital hope ,Faith like jackal feeds tombs dead doubts gathers vital hope,9.73,"Faith,like,jackal,feeds,tombs,dead,doubts,gathers,vital,hope",0.00,
It needs scarcely to be told  with what feelings  on the eve of a Nantucket voyage  I regarded those marble tablets  and by the murky light of that darkened  doleful day read the fate of the whalemen who had gone before me ,needs scarcely told feelings eve Nantucket voyage regarded marble tablets murky light darkened doleful day read fate whalemen gone,10.31,"needs,scarcely,told,feelings,eve,Nantucket,voyage,regarded,marble,tablets,murky,light,darkened,doleful,day,read,fate,whalemen,gone",0.00,
Yes  Ishmael  the same fate may be thine ,Yes Ishmael fate thine,9.76,"Yes,Ishmael,fate,thine",0.00,
Delightful inducements to embark  fine chance for promotion  it seems    aye  a stove boat will make me an immortal by brevet ,Delightful inducements embark fine chance promotion aye stove boat immortal brevet,7.94,"Delightful,inducements,embark,fine,chance,promotion,aye,stove,boat,immortal,brevet",0.00,
Yes  there is death in this business of whaling    a speechlessly quick chaotic bundling of a man into Eternity ,Yes death business whaling speechlessly quick chaotic bundling man Eternity,8.04,"Yes,death,business,whaling,speechlessly,quick,chaotic,bundling,man,Eternity",0.00,
Methinks we have hugely mistaken this matter of Life and Death ,Methinks hugely mistaken matter Life Death,7.94,"Methinks,hugely,mistaken,matter,Life,Death",0.00,
Methinks that what they call my shadow here on earth is my true substance ,Methinks shadow earth true substance,12.16,"Methinks,shadow,earth,true,substance",0.00,
Methinks that in looking at things spiritual  we are too much like oysters observing the sun through the water  and thinking that thick water the thinnest of air ,Methinks looking things spiritual like oysters observing sun water thinking thick water thinnest air,8.64,"Methinks,looking,things,spiritual,like,oysters,observing,sun,water,thinking,thick,water,thinnest,air",0.00,
Methinks my body is but the lees of my better being ,Methinks body lees better,13.46,"Methinks,body,lees,better",0.00,
And therefore three cheers for Nantucket  and come a stove boat and stove body when they will  for stave my soul  Jove himself cannot ,cheers Nantucket come stove boat stove body stave soul Jove,10.45,"cheers,Nantucket,come,stove,boat,stove,body,stave,soul,Jove",0.00,
I had not been seated very long ere a man of a certain venerable robustness entered  immediately as the storm   pelted door flew back upon admitting him  a quick regardful eyeing of him by all the congregation  sufficiently attested that this fine old man was the chaplain ,seated long ere man certain venerable robustness entered immediately storm pelted door flew admitting quick regardful eyeing congregation sufficiently attested fine old man chaplain,8.42,"seated,long,ere,man,certain,venerable,robustness,entered,immediately,storm,pelted,door,flew,admitting,quick,regardful,eyeing,congregation,sufficiently,attested,fine,old,man,chaplain",0.00,
Yes  it was the famous Father Mapple  so called by the whalemen  among whom he was a very great favourite ,Yes famous Father Mapple called whalemen great favourite,11.32,"Yes,famous,Father,Mapple,called,whalemen,great,favourite",0.00,
He had been a sailor and a harpooneer in his youth  but for many years past had dedicated his life to the ministry ,sailor harpooneer youth years past dedicated life ministry,13.04,"sailor,harpooneer,youth,years,past,dedicated,life,ministry",0.00,
At the time I now write of  Father Mapple was in the hardy winter of a healthy old age  that sort of old age which seems merging into a second flowering youth  for among all the fissures of his wrinkles  there shone certain mild gleams of a newly developing bloom    the spring verdure peeping forth even beneath February  s snow ,time write Father Mapple hardy winter healthy old age sort old age merging second flowering youth fissures wrinkles shone certain mild gleams newly developing bloom spring verdure peeping forth beneath February snow,8.48,"time,write,Father,Mapple,hardy,winter,healthy,old,age,sort,old,age,merging,second,flowering,youth,fissures,wrinkles,shone,certain,mild,gleams,newly,developing,bloom,spring,verdure,peeping,forth,beneath,February,snow",0.00,
No one having previously heard his history  could for the first time behold Father Mapple without the utmost interest  because there were certain engrafted clerical peculiarities about him  imputable to that adventurous maritime life he had led ,previously heard history time behold Father Mapple utmost interest certain engrafted clerical peculiarities imputable adventurous maritime life led,7.76,"previously,heard,history,time,behold,Father,Mapple,utmost,interest,certain,engrafted,clerical,peculiarities,imputable,adventurous,maritime,life,led",0.00,
When he entered I observed that he carried no umbrella  and certainly had not come in his carriage  for his tarpaulin hat ran down with melting sleet  and his great pilot cloth jacket seemed almost to drag him to the floor with the weight of the water it had absorbed ,entered observed carried umbrella certainly come carriage tarpaulin hat ran melting sleet great pilot cloth jacket drag floor weight water absorbed,10.82,"entered,observed,carried,umbrella,certainly,come,carriage,tarpaulin,hat,ran,melting,sleet,great,pilot,cloth,jacket,drag,floor,weight,water,absorbed",0.00,
However  hat and coat and overshoes were one by one removed  and hung up in a little space in an adjacent corner  when  arrayed in a decent suit  he quietly approached the pulpit ,hat coat overshoes removed hung little space adjacent corner arrayed decent suit quietly approached pulpit,10.06,"hat,coat,overshoes,removed,hung,little,space,adjacent,corner,arrayed,decent,suit,quietly,approached,pulpit",0.00,
Like most old fashioned pulpits  it was a very lofty one  and since a regular stairs to such a height would  by its long angle with the floor  seriously contract the already small area of the chapel  the architect  it seemed  had acted upon the hint of Father Mapple  and finished the pulpit without a stairs  substituting a perpendicular side ladder  like those used in mounting a ship from a boat at sea ,Like old fashioned pulpits lofty regular stairs height long angle floor seriously contract small area chapel architect acted hint Father Mapple finished pulpit stairs substituting perpendicular ladder like mounting ship boat sea,10.10,"Like,old,fashioned,pulpits,lofty,regular,stairs,height,long,angle,floor,seriously,contract,small,area,chapel,architect,acted,hint,Father,Mapple,finished,pulpit,stairs,substituting,perpendicular,ladder,like,mounting,ship,boat,sea",0.00,
The wife of a whaling captain had provided the chapel with a handsome pair of red worsted man   ropes for this ladder  which  being itself nicely headed  and stained with a mahogany colour  the whole contrivance  considering what manner of chapel it was  seemed by no means in bad taste ,wife whaling captain provided chapel handsome pair red worsted man ropes ladder nicely headed stained mahogany colour contrivance considering manner chapel means bad taste,9.06,"wife,whaling,captain,provided,chapel,handsome,pair,red,worsted,man,ropes,ladder,nicely,headed,stained,mahogany,colour,contrivance,considering,manner,chapel,means,bad,taste",0.00,
Halting for an instant at the foot of the ladder  and with both hands grasping the ornamental knobs of the man   ropes  Father Mapple cast a look upwards  and then with a truly sailor   like but still reverential dexterity  hand over hand  mounted the steps as if ascending the main   top of his vessel ,Halting instant foot ladder hands grasping ornamental knobs man ropes Father Mapple cast look upwards truly sailor like reverential dexterity hand hand mounted steps ascending main vessel,8.91,"Halting,instant,foot,ladder,hands,grasping,ornamental,knobs,man,ropes,Father,Mapple,cast,look,upwards,truly,sailor,like,reverential,dexterity,hand,hand,mounted,steps,ascending,main,vessel",0.00,
The perpendicular parts of this side ladder  as is usually the case with swinging ones  were of cloth   covered rope  only the rounds were of wood  so that at every step there was a joint ,perpendicular parts ladder usually case swinging ones cloth covered rope rounds wood step joint,11.17,"perpendicular,parts,ladder,usually,case,swinging,ones,cloth,covered,rope,rounds,wood,step,joint",0.00,
At my first glimpse of the pulpit  it had not escaped me that however convenient for a ship  these joints in the present instance seemed unnecessary ,glimpse pulpit escaped convenient ship joints present instance unnecessary,11.41,"glimpse,pulpit,escaped,convenient,ship,joints,present,instance,unnecessary",0.00,
For I was not prepared to see Father Mapple after gaining the height  slowly turn round  and stooping over the pulpit  deliberately drag up the ladder step by step  till the whole was deposited within  leaving him impregnable in his little Quebec ,prepared Father Mapple gaining height slowly turn round stooping pulpit deliberately drag ladder step step till deposited leaving impregnable little Quebec,8.50,"prepared,Father,Mapple,gaining,height,slowly,turn,round,stooping,pulpit,deliberately,drag,ladder,step,step,till,deposited,leaving,impregnable,little,Quebec",0.00,
I pondered some time without fully comprehending the reason for this ,pondered time fully comprehending reason,8.70,"pondered,time,fully,comprehending,reason",0.00,
Father Mapple enjoyed such a wide reputation for sincerity and sanctity  that I could not suspect him of courting notoriety by any mere tricks of the stage ,Father Mapple enjoyed wide reputation sincerity sanctity suspect courting notoriety mere tricks stage,8.97,"Father,Mapple,enjoyed,wide,reputation,sincerity,sanctity,suspect,courting,notoriety,mere,tricks,stage",0.00,
No  thought I  there must be some sober reason for this thing  furthermore  it must symbolize something unseen ,thought sober reason thing furthermore symbolize unseen,9.91,"thought,sober,reason,thing,furthermore,symbolize,unseen",0.00,
Can it be  then  that by that act of physical isolation  he signifies his spiritual withdrawal for the time  from all outward worldly ties and connexions ,act physical isolation signifies spiritual withdrawal time outward worldly ties connexions,9.74,"act,physical,isolation,signifies,spiritual,withdrawal,time,outward,worldly,ties,connexions",0.00,
Yes  for replenished with the meat and wine of the word  to the faithful man of God  this pulpit  I see  is a self   containing stronghold    a lofty Ehrenbreitstein  with a perennial well of water within the walls ,Yes replenished meat wine word faithful man God pulpit self containing stronghold lofty Ehrenbreitstein perennial water walls,9.77,"Yes,replenished,meat,wine,word,faithful,man,God,pulpit,self,containing,stronghold,lofty,Ehrenbreitstein,perennial,water,walls",0.00,
But the side ladder was not the only strange feature of the place  borrowed from the chaplain  s former sea   farings ,ladder strange feature place borrowed chaplain sea farings,11.02,"ladder,strange,feature,place,borrowed,chaplain,sea,farings",0.00,
Between the marble cenotaphs on either hand of the pulpit  the wall which formed its back was adorned with a large painting representing a gallant ship beating against a terrible storm off a lee coast of black rocks and snowy breakers ,marble cenotaphs hand pulpit wall formed adorned large painting representing gallant ship beating terrible storm lee coast black rocks snowy breakers,8.51,"marble,cenotaphs,hand,pulpit,wall,formed,adorned,large,painting,representing,gallant,ship,beating,terrible,storm,lee,coast,black,rocks,snowy,breakers",0.00,
But high above the flying scud and dark   rolling clouds  there floated a little isle of sunlight  from which beamed forth an angel  s face  and this bright face she would a distinct spot of radiance upon the ship  s tossed deck  something like that silver plate now inserted into the Victory  s plank where Nelson fell ,high flying scud dark rolling clouds floated little isle sunlight beamed forth angel face bright face distinct spot radiance ship tossed deck like silver plate inserted Victory plank Nelson fell,8.44,"high,flying,scud,dark,rolling,clouds,floated,little,isle,sunlight,beamed,forth,angel,face,bright,face,distinct,spot,radiance,ship,tossed,deck,like,silver,plate,inserted,Victory,plank,Nelson,fell",0.00,
 Ah  noble ship  the angel seemed to say   beat on  beat on  thou noble ship  and bear a hardy helm  for lo ,Ah noble ship angel beat beat thou noble ship bear hardy helm lo,8.33,"Ah,noble,ship,angel,beat,beat,thou,noble,ship,bear,hardy,helm,lo",0.00,
the sun is breaking through  the clouds are rolling off    serenest azure is at hand ,sun breaking clouds rolling serenest azure hand,9.41,"sun,breaking,clouds,rolling,serenest,azure,hand",0.00,
Nor was the pulpit itself without a trace of the same sea   taste that had achieved the ladder and the picture ,pulpit trace sea taste achieved ladder picture,12.61,"pulpit,trace,sea,taste,achieved,ladder,picture",0.00,
Its panelled front was in the likeness of a ship  s bluff bows  and the Holy Bible rested on a projecting piece of scroll work  fashioned after a ship  s fiddle   headed beak ,panelled likeness ship bluff bows Holy Bible rested projecting piece scroll work fashioned ship fiddle headed beak,9.14,"panelled,likeness,ship,bluff,bows,Holy,Bible,rested,projecting,piece,scroll,work,fashioned,ship,fiddle,headed,beak",0.00,
What could be more full of meaning    for the pulpit is ever this earth  s foremost part  all the rest comes in its rear  the pulpit leads the world ,meaning pulpit earth foremost rest comes rear pulpit leads world,12.75,"meaning,pulpit,earth,foremost,rest,comes,rear,pulpit,leads,world",0.00,
From thence it is the storm of God  s quick wrath is first descried  and the bow must bear the earliest brunt ,storm God quick wrath descried bow bear earliest brunt,11.82,"storm,God,quick,wrath,descried,bow,bear,earliest,brunt",0.00,
From thence it is the God of breezes fair or foul is first invoked for favourable winds ,God breezes fair foul invoked favourable winds,11.36,"God,breezes,fair,foul,invoked,favourable,winds",0.00,
