Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
 The past and present wilt    I have fill  d them  emptied them ,past present wilt fill emptied,10.94,"past,present,wilt,fill,emptied",0.00,
And proceed to fill my next fold of the future ,proceed fill fold future,12.77,"proceed,fill,fold,future",0.00,
Look in my face while I snuff the sidle of evening  ,Look face snuff sidle evening,11.54,"Look,face,snuff,sidle,evening",0.00,
I concentrate toward them that are nigh  I wait on the door   slab ,concentrate nigh wait door slab,11.94,"concentrate,nigh,wait,door,slab",0.00,
 The spotted hawk swoops by and accuses me  he complains of my gab and my loitering ,spotted hawk swoops accuses complains gab loitering,10.71,"spotted,hawk,swoops,accuses,complains,gab,loitering",0.00,
I too am not a bit tamed  I too am untranslatable  I sound my barbaric yawp over the roofs of the world ,bit tamed untranslatable sound barbaric yawp roofs world,13.46,"bit,tamed,untranslatable,sound,barbaric,yawp,roofs,world",0.00,
The last scud of day holds back for me  It flings my likeness after the rest and true as any on the shadow  d wilds  It coaxes me to the vapor and the dusk ,scud day holds flings likeness rest true shadow wilds coaxes vapor dusk,14.10,"scud,day,holds,flings,likeness,rest,true,shadow,wilds,coaxes,vapor,dusk",0.00,
I depart as air  I shake my white locks at the runaway sun  I effuse my flesh in eddies  and drift it in lacy jags ,depart air shake white locks runaway sun effuse flesh eddies drift lacy jags,10.43,"depart,air,shake,white,locks,runaway,sun,effuse,flesh,eddies,drift,lacy,jags",0.00,
I bequeath myself to the dirt to grow from the grass I love  If you want me again look for me under your boot   soles ,bequeath dirt grow grass love want look boot soles,13.56,"bequeath,dirt,grow,grass,love,want,look,boot,soles",0.00,
You will hardly know who I am or what I mean  But I shall be good health to you nevertheless  And filter and fibre your blood ,hardly know mean shall good health filter fibre blood,13.49,"hardly,know,mean,shall,good,health,filter,fibre,blood",0.00,
Failing to fetch me at first keep encouraged  Missing me one place search another  I stop somewhere waiting for you ,Failing fetch encouraged Missing place search stop waiting,10.34,"Failing,fetch,encouraged,Missing,place,search,stop,waiting",0.00,
To the garden the world anew ascending  Potent mates  daughters  sons  preluding  The love  the life of their bodies  meaning and being  Curious here behold my resurrection after slumber  The revolving cycles in their wide sweep having brought me again  Amorous  mature  all beautiful to me  all wondrous  My limbs and the quivering fire that ever plays through them  for reasons  most wondrous  Existing I peer and penetrate still  Content with the present  content with the past  By my side or back of me Eve following  Or in front  and I following her just the same ,garden world anew ascending Potent mates daughters sons preluding love life bodies meaning Curious behold resurrection slumber revolving cycles wide sweep brought Amorous mature beautiful wondrous limbs quivering fire plays reasons wondrous Existing peer penetrate Content present content past Eve following following,9.49,"garden,world,anew,ascending,Potent,mates,daughters,sons,preluding,love,life,bodies,meaning,Curious,behold,resurrection,slumber,revolving,cycles,wide,sweep,brought,Amorous,mature,beautiful,wondrous,limbs,quivering,fire,plays,reasons,wondrous,Existing,peer,penetrate,Content,present,content,past,Eve,following,following",0.00,
 From Pent   Up Aching Rivers,Pent Aching Rivers,6.90,"Pent,Aching,Rivers",0.00,
From pent   up aching rivers  From that of myself without which I were nothing  From what I am determin  d to make illustrious  even if I stand sole among men  From my own voice resonant  singing the phallus  Singing the song of procreation  Singing the need of superb children and therein superb grown people  Singing the muscular urge and the blending  Singing the bedfellow  s song   O resistless yearning ,pent aching rivers determin illustrious stand sole men voice resonant singing phallus Singing song procreation Singing need superb children superb grown people Singing muscular urge blending Singing bedfellow song resistless yearning,9.29,"pent,aching,rivers,determin,illustrious,stand,sole,men,voice,resonant,singing,phallus,Singing,song,procreation,Singing,need,superb,children,superb,grown,people,Singing,muscular,urge,blending,Singing,bedfellow,song,resistless,yearning",0.00,
O for any and each the body correlative attracting ,body correlative attracting,11.76,"body,correlative,attracting",0.00,
From the hungry gnaw that eats me night and day  From native moments  from bashful pains  singing them  Seeking something yet unfound though I have diligently sought it many a long year  Singing the true song of the soul fitful at random  Renascent with grossest Nature or among animals  Of that  of them and what goes with them my poems informing  Of the smell of apples and lemons  of the pairing of birds  Of the wet of woods  of the lapping of waves  Of the mad pushes of waves upon the land  I them chanting  The overture lightly sounding  the strain anticipating  The welcome nearness  the sight of the perfect body  The swimmer swimming naked in the bath  or motionless on his back lying and floating  The female form approaching  I pensive  love   flesh tremulous aching  The divine list for myself or you or for any one making  The face  the limbs  the index from head to foot  and what it arouses  The mystic deliria  the madness amorous  the utter abandonment   The furious storm through me careering  I passionately trembling ,hungry gnaw eats night day native moments bashful pains singing Seeking unfound diligently sought long year Singing true song soul fitful random Renascent grossest Nature animals goes poems informing smell apples lemons pairing birds wet woods lapping waves mad pushes waves land chanting overture lightly sounding strain anticipating welcome nearness sight perfect body swimmer swimming naked bath motionless lying floating female form approaching pensive love flesh tremulous aching divine list making face limbs index head foot arouses mystic deliria madness amorous utter abandonment furious storm careering passionately trembling,8.86,"hungry,gnaw,eats,night,day,native,moments,bashful,pains,singing,Seeking,unfound,diligently,sought,long,year,Singing,true,song,soul,fitful,random,Renascent,grossest,Nature,animals,goes,poems,informing,smell,apples,lemons,pairing,birds,wet,woods,lapping,waves,mad,pushes,waves,land,chanting,overture,lightly,sounding,strain,anticipating,welcome,nearness,sight,perfect,body,swimmer,swimming,naked,bath,motionless,lying,floating,female,form,approaching,pensive,love,flesh,tremulous,aching,divine,list,making,face,limbs,index,head,foot,arouses,mystic,deliria,madness,amorous,utter,abandonment,furious,storm,careering,passionately,trembling",0.00,
The oath of the inseparableness of two together  of the woman that loves me and whom I love more than my life  that oath swearing   O I willingly stake all for you  O let me be lost if it must be so ,oath inseparableness woman loves love life oath swearing willingly stake let lost,15.08,"oath,inseparableness,woman,loves,love,life,oath,swearing,willingly,stake,let,lost",0.00,
only that we enjoy each other and exhaust each other if it must be so  From the master  the pilot I yield the vessel to  The general commanding me  commanding all  from him permission taking  From time the programme hastening   From sex  from the warp and from the woof  From privacy  from frequent repinings alone  From plenty of persons near and yet the right person not near  From the soft sliding of hands over me and thrusting of fingers through my hair and beard  From the long sustain  d kiss upon the mouth or bosom  From the close pressure that makes me or any man drunk  fainting with excess  From what the divine husband knows  from the work of fatherhood  From exultation  victory and relief  from the bedfellow  s embrace in the night  From the act   poems of eyes  hands  hips and bosoms  From the cling of the trembling arm  From the bending curve and the clinch  From side by side the pliant coverlet off   throwing  From the one so unwilling to have me leave  and me just as unwilling to leave   From the hour of shining stars and dropping dews  From the night a moment I emerging flitting out  Celebrate you act divine and you children prepared for  And you stalwart loins ,enjoy exhaust master pilot yield vessel general commanding commanding permission taking time programme hastening sex warp woof privacy frequent repinings plenty persons near right person near soft sliding hands thrusting fingers hair beard long sustain kiss mouth bosom close pressure makes man drunk fainting excess divine husband knows work fatherhood exultation victory relief bedfellow embrace night act poems eyes hands hips bosoms cling trembling arm bending curve clinch pliant coverlet throwing unwilling leave unwilling leave hour shining stars dropping dews night moment emerging flitting Celebrate act divine children prepared stalwart loins,10.24,"enjoy,exhaust,master,pilot,yield,vessel,general,commanding,commanding,permission,taking,time,programme,hastening,sex,warp,woof,privacy,frequent,repinings,plenty,persons,near,right,person,near,soft,sliding,hands,thrusting,fingers,hair,beard,long,sustain,kiss,mouth,bosom,close,pressure,makes,man,drunk,fainting,excess,divine,husband,knows,work,fatherhood,exultation,victory,relief,bedfellow,embrace,night,act,poems,eyes,hands,hips,bosoms,cling,trembling,arm,bending,curve,clinch,pliant,coverlet,throwing,unwilling,leave,unwilling,leave,hour,shining,stars,dropping,dews,night,moment,emerging,flitting,Celebrate,act,divine,children,prepared,stalwart,loins",0.00,
 I Sing the Body Electric,Sing Body Electric,8.00,"Sing,Body,Electric",0.00,
 I sing the body electric  The armies of those I love engirth me and I engirth them  They will not let me off till I go with them  respond to them  And discorrupt them  and charge them full with the charge of the soul ,sing body electric armies love engirth engirth let till respond discorrupt charge charge soul,13.76,"sing,body,electric,armies,love,engirth,engirth,let,till,respond,discorrupt,charge,charge,soul",0.00,
Was it doubted that those who corrupt their own bodies conceal themselves ,doubted corrupt bodies conceal,10.81,"doubted,corrupt,bodies,conceal",0.00,
And if those who defile the living are as bad as they who defile the dead ,defile living bad defile dead,14.86,"defile,living,bad,defile,dead",0.00,
And if the body does not do fully as much as the soul ,body fully soul,18.52,"body,fully,soul",0.00,
And if the body were not the soul  what is the soul ,body soul soul,17.31,"body,soul,soul",0.00,
 The love of the body of man or woman balks account  the body itself balks account  That of the male is perfect  and that of the female is perfect ,love body man woman balks account body balks account male perfect female perfect,10.88,"love,body,man,woman,balks,account,body,balks,account,male,perfect,female,perfect",0.00,
The expression of the face balks account  But the expression of a well   made man appears not only in his face  It is in his limbs and joints also  it is curiously in the joints of his hips and wrists  It is in his walk  the carriage of his neck  the flex of his waist and knees  dress does not hide him  The strong sweet quality he has strikes through the cotton and broadcloth  To see him pass conveys as much as the best poem  perhaps more  You linger to see his back  and the back of his neck and shoulder   side ,expression face balks account expression man appears face limbs joints curiously joints hips wrists walk carriage neck flex waist knees dress hide strong sweet quality strikes cotton broadcloth pass conveys best poem linger neck shoulder,12.96,"expression,face,balks,account,expression,man,appears,face,limbs,joints,curiously,joints,hips,wrists,walk,carriage,neck,flex,waist,knees,dress,hide,strong,sweet,quality,strikes,cotton,broadcloth,pass,conveys,best,poem,linger,neck,shoulder",0.00,
The sprawl and fulness of babes  the bosoms and heads of women  the folds of their dress  their style as we pass in the street  the contour of their shape downwards  The swimmer naked in the swimming   bath  seen as he swims through the transparent green   shine  or lies with his face up and rolls silently to and from the heave of the water  The bending forward and backward of rowers in row   boats  the horse   man in his saddle  Girls  mothers  house   keepers  in all their performances  The group of laborers seated at noon   time with their open dinner   kettles  and their wives waiting  The female soothing a child  the farmer  s daughter in the garden or cow   yard  The young fellow hosing corn  the sleigh   driver driving his six horses through the crowd  The wrestle of wrestlers  two apprentice   boys  quite grown  lusty  good   natured  native   born  out on the vacant lot at sundown after work  The coats and caps thrown down  the embrace of love and resistance  The upper   hold and under   hold  the hair rumpled over and blinding the eyes  The march of firemen in their own costumes  the play of masculine muscle through clean   setting trowsers and waist   straps  The slow return from the fire  the pause when the bell strikes suddenly again  and the listening on the alert  The natural  perfect  varied attitudes  the bent head  the curv  d neck and the counting  Such   like I love    I loosen myself  pass freely  am at the mother  s breast with the little child  Swim with the swimmers  wrestle with wrestlers  march in line with the firemen  and pause  listen  count ,sprawl fulness babes bosoms heads women folds dress style pass street contour shape downwards swimmer naked swimming bath seen swims transparent green shine lies face rolls silently heave water bending forward backward rowers row boats horse man saddle Girls mothers house keepers performances group laborers seated noon time open dinner kettles wives waiting female soothing child farmer daughter garden cow yard young fellow hosing corn sleigh driver driving horses crowd wrestle wrestlers apprentice boys grown lusty good natured native born vacant lot sundown work coats caps thrown embrace love resistance upper hold hold hair rumpled blinding eyes march firemen costumes play masculine muscle clean setting trowsers waist straps slow return fire pause bell strikes suddenly listening alert natural perfect varied attitudes bent head curv neck counting like love loosen pass freely mother breast little child Swim swimmers wrestle wrestlers march line firemen pause listen count,8.14,"sprawl,fulness,babes,bosoms,heads,women,folds,dress,style,pass,street,contour,shape,downwards,swimmer,naked,swimming,bath,seen,swims,transparent,green,shine,lies,face,rolls,silently,heave,water,bending,forward,backward,rowers,row,boats,horse,man,saddle,Girls,mothers,house,keepers,performances,group,laborers,seated,noon,time,open,dinner,kettles,wives,waiting,female,soothing,child,farmer,daughter,garden,cow,yard,young,fellow,hosing,corn,sleigh,driver,driving,horses,crowd,wrestle,wrestlers,apprentice,boys,grown,lusty,good,natured,native,born,vacant,lot,sundown,work,coats,caps,thrown,embrace,love,resistance,upper,hold,hold,hair,rumpled,blinding,eyes,march,firemen,costumes,play,masculine,muscle,clean,setting,trowsers,waist,straps,slow,return,fire,pause,bell,strikes,suddenly,listening,alert,natural,perfect,varied,attitudes,bent,head,curv,neck,counting,like,love,loosen,pass,freely,mother,breast,little,child,Swim,swimmers,wrestle,wrestlers,march,line,firemen,pause,listen,count",0.00,
 I knew a man  a common farmer  the father of five sons  And in them the fathers of sons  and in them the fathers of sons ,knew man common farmer father sons fathers sons fathers sons,13.11,"knew,man,common,farmer,father,sons,fathers,sons,fathers,sons",0.00,
This man was a wonderful vigor  calmness  beauty of person  The shape of his head  the pale yellow and white of his hair and beard  the immeasurable meaning of his black eyes  the richness and breadth of his manners  These I used to go and visit him to see  he was wise also  He was six feet tall  he was over eighty years old  his sons were massive  clean  bearded  tan   faced  handsome  They and his daughters loved him  all who saw him loved him  They did not love him by allowance  they loved him with personal love  He drank water only  the blood show  d like scarlet through the clear   brown skin of his face  He was a frequent gunner and fisher  he sail  d his boat himself  he had a fine one presented to him by a ship   joiner  he had fowling   pieces presented to him by men that loved him  When he went with his five sons and many grand   sons to hunt or fish  you would pick him out as the most beautiful and vigorous of the gang  You would wish long and long to be with him  you would wish to sit by him in the boat that you and he might touch each other ,man wonderful vigor calmness beauty person shape head pale yellow white hair beard immeasurable meaning black eyes richness breadth manners visit wise feet tall eighty years old sons massive clean bearded tan faced handsome daughters loved saw loved love allowance loved personal love drank water blood like scarlet clear brown skin face frequent gunner fisher sail boat fine presented ship joiner fowling pieces presented men loved went sons grand sons hunt fish pick beautiful vigorous gang wish long long wish sit boat touch,11.87,"man,wonderful,vigor,calmness,beauty,person,shape,head,pale,yellow,white,hair,beard,immeasurable,meaning,black,eyes,richness,breadth,manners,visit,wise,feet,tall,eighty,years,old,sons,massive,clean,bearded,tan,faced,handsome,daughters,loved,saw,loved,love,allowance,loved,personal,love,drank,water,blood,like,scarlet,clear,brown,skin,face,frequent,gunner,fisher,sail,boat,fine,presented,ship,joiner,fowling,pieces,presented,men,loved,went,sons,grand,sons,hunt,fish,pick,beautiful,vigorous,gang,wish,long,long,wish,sit,boat,touch",0.00,
 I have perceiv  d that to be with those I like is enough  To stop in company with the rest at evening is enough  To be surrounded by beautiful  curious  breathing  laughing flesh is enough  To pass among them or touch any one  or rest my arm ever so lightly round his or her neck for a moment  what is this then ,perceiv like stop company rest evening surrounded beautiful curious breathing laughing flesh pass touch rest arm lightly round neck moment,13.42,"perceiv,like,stop,company,rest,evening,surrounded,beautiful,curious,breathing,laughing,flesh,pass,touch,rest,arm,lightly,round,neck,moment",0.00,
I do not ask any more delight  I swim in it as in a sea ,ask delight swim sea,19.64,"ask,delight,swim,sea",0.00,
There is something in staying close to men and women and looking on them  and in the contact and odor of them  that pleases the soul well  All things please the soul  but these please the soul well ,staying close men women looking contact odor pleases soul things soul soul,13.13,"staying,close,men,women,looking,contact,odor,pleases,soul,things,soul,soul",0.00,
 This is the female form  A divine nimbus exhales from it from head to foot  It attracts with fierce undeniable attraction  I am drawn by its breath as if I were no more than a helpless vapor  all falls aside but myself and it  Books  art  religion  time  the visible and solid earth  and what was expected of heaven or fear  d of hell  are now consumed  Mad filaments  ungovernable shoots play out of it  the response likewise ungovernable  Hair  bosom  hips  bend of legs  negligent falling hands all diffused  mine too diffused  Ebb stung by the flow and flow stung by the ebb  love   flesh swelling and deliciously aching  Limitless limpid jets of love hot and enormous  quivering jelly of love  white   blow and delirious nice  Bridegroom night of love working surely and softly into the prostrate dawn  Undulating into the willing and yielding day  Lost in the cleave of the clasping and sweet   flesh  d day ,female form divine nimbus exhales head foot attracts fierce undeniable attraction drawn breath helpless vapor falls aside Books art religion time visible solid earth expected heaven fear hell consumed Mad filaments ungovernable shoots play response likewise ungovernable Hair bosom hips bend legs negligent falling hands diffused diffused Ebb stung flow flow stung ebb love flesh swelling deliciously aching Limitless limpid jets love hot enormous quivering jelly love white blow delirious nice Bridegroom night love working surely softly prostrate dawn Undulating willing yielding day Lost cleave clasping sweet flesh day,7.54,"female,form,divine,nimbus,exhales,head,foot,attracts,fierce,undeniable,attraction,drawn,breath,helpless,vapor,falls,aside,Books,art,religion,time,visible,solid,earth,expected,heaven,fear,hell,consumed,Mad,filaments,ungovernable,shoots,play,response,likewise,ungovernable,Hair,bosom,hips,bend,legs,negligent,falling,hands,diffused,diffused,Ebb,stung,flow,flow,stung,ebb,love,flesh,swelling,deliciously,aching,Limitless,limpid,jets,love,hot,enormous,quivering,jelly,love,white,blow,delirious,nice,Bridegroom,night,love,working,surely,softly,prostrate,dawn,Undulating,willing,yielding,day,Lost,cleave,clasping,sweet,flesh,day",0.00,
This the nucleus    after the child is born of woman  man is born of woman  This the bath of birth  this the merge of small and large  and the outlet again ,nucleus child born woman man born woman bath birth merge small large outlet,11.54,"nucleus,child,born,woman,man,born,woman,bath,birth,merge,small,large,outlet",0.00,
Be not ashamed women  your privilege encloses the rest  and is the exit of the rest  You are the gates of the body  and you are the gates of the soul ,ashamed women privilege encloses rest exit rest gates body gates soul,13.33,"ashamed,women,privilege,encloses,rest,exit,rest,gates,body,gates,soul",0.00,
The female contains all qualities and tempers them  She is in her place and moves with perfect balance  She is all things duly veil  d  she is both passive and active  She is to conceive daughters as well as sons  and sons as well as daughters ,female contains qualities tempers place moves perfect balance things duly veil passive active conceive daughters sons sons daughters,11.48,"female,contains,qualities,tempers,place,moves,perfect,balance,things,duly,veil,passive,active,conceive,daughters,sons,sons,daughters",0.00,
As I see my soul reflected in Nature  As I see through a mist  One with inexpressible completeness  sanity  beauty  See the bent head and arms folded over the breast  the Female I see ,soul reflected Nature mist inexpressible completeness sanity beauty bent head arms folded breast Female,10.87,"soul,reflected,Nature,mist,inexpressible,completeness,sanity,beauty,bent,head,arms,folded,breast,Female",0.00,
 The male is not less the soul nor more  he too is in his place  He too is all qualities  he is action and power  The flush of the known universe is in him  Scorn becomes him well  and appetite and defiance become him well  The wildest largest passions  bliss that is utmost  sorrow that is utmost become him well  pride is for him  The full   spread pride of man is calming and excellent to the soul  Knowledge becomes him  he likes it always  he brings every thing to the test of himself  Whatever the survey  whatever the sea and the sail he strikes soundings at last only here  ,male soul place qualities action power flush known universe Scorn appetite defiance wildest largest passions bliss utmost sorrow utmost pride spread pride man calming excellent soul Knowledge likes brings thing test survey sea sail strikes soundings,12.54,"male,soul,place,qualities,action,power,flush,known,universe,Scorn,appetite,defiance,wildest,largest,passions,bliss,utmost,sorrow,utmost,pride,spread,pride,man,calming,excellent,soul,Knowledge,likes,brings,thing,test,survey,sea,sail,strikes,soundings",0.00,
The man  s body is sacred and the woman  s body is sacred  No matter who it is  it is sacred    is it the meanest one in the laborers  gang ,man body sacred woman body sacred matter sacred meanest laborers gang,13.57,"man,body,sacred,woman,body,sacred,matter,sacred,meanest,laborers,gang",0.00,
Is it one of the dull   faced immigrants just landed on the wharf ,dull faced immigrants landed wharf,12.12,"dull,faced,immigrants,landed,wharf",0.00,
Each belongs here or anywhere just as much as the well   off  just as much as you  Each has his or her place in the procession ,belongs place procession,18.11,"belongs,place,procession",0.00,
Do you know so much yourself that you call the meanest ignorant ,know meanest ignorant,14.06,"know,meanest,ignorant",0.00,
Do you suppose you have a right to a good sight  and he or she has no right to a sight ,suppose right good sight right sight,17.24,"suppose,right,good,sight,right,sight",0.00,
Do you think matter has cohered together from its diffuse float  and the soil is on the surface  and water runs and vegetation sprouts  For you only  and not for him and her ,think matter cohered diffuse float soil surface water runs vegetation sprouts,12.64,"think,matter,cohered,diffuse,float,soil,surface,water,runs,vegetation,sprouts",0.00,
 A man  s body at auction   I help the auctioneer  the sloven does not half know his business ,man body auction help auctioneer sloven half know business,9.57,"man,body,auction,help,auctioneer,sloven,half,know,business",0.00,
Gentlemen look on this wonder  Whatever the bids of the bidders they cannot be high enough for it  For it the globe lay preparing quintillions of years without one animal or plant  For it the revolving cycles truly and steadily roll  d ,Gentlemen look wonder bids bidders high globe lay preparing quintillions years animal plant revolving cycles truly steadily roll,10.17,"Gentlemen,look,wonder,bids,bidders,high,globe,lay,preparing,quintillions,years,animal,plant,revolving,cycles,truly,steadily,roll",0.00,
In this head the all   baffling brain  In it and below it the makings of heroes ,head baffling brain makings heroes,13.75,"head,baffling,brain,makings,heroes",0.00,
Examine these limbs  red  black  or white  they are cunning in tendon and nerve  They shall be stript that you may see them ,Examine limbs red black white cunning tendon nerve shall stript,10.48,"Examine,limbs,red,black,white,cunning,tendon,nerve,shall,stript",0.00,
Exquisite senses  life   lit eyes  pluck  volition  Flakes of breast   muscle  pliant backbone and neck  flesh not flabby  good   sized arms and legs  And wonders within there yet ,Exquisite senses life lit eyes pluck volition Flakes breast muscle pliant backbone neck flesh flabby good sized arms legs wonders,4.44,"Exquisite,senses,life,lit,eyes,pluck,volition,Flakes,breast,muscle,pliant,backbone,neck,flesh,flabby,good,sized,arms,legs,wonders",0.00,
Within there runs blood  The same old blood ,runs blood old blood,9.09,"runs,blood,old,blood",0.00,
the same red   running blood ,red running blood,6.90,"red,running,blood",0.00,
There swells and jets a heart  there all passions  desires  reachings  aspirations  ,swells jets heart passions desires reachings aspirations,5.95,"swells,jets,heart,passions,desires,reachings,aspirations",0.00,
This is not only one man  this the father of those who shall be fathers in their turns  In him the start of populous states and rich republics  Of him countless immortal lives with countless embodiments and enjoyments ,man father shall fathers turns start populous states rich republics countless immortal lives countless embodiments enjoyments,10.09,"man,father,shall,fathers,turns,start,populous,states,rich,republics,countless,immortal,lives,countless,embodiments,enjoyments",0.00,
How do you know who shall come from the offspring of his offspring through the centuries ,know shall come offspring offspring centuries,11.24,"know,shall,come,offspring,offspring,centuries",0.00,
 A woman  s body at auction  She too is not only herself  she is the teeming mother of mothers  She is the bearer of them that shall grow and be mates to the mothers ,woman body auction teeming mother mothers bearer shall grow mates mothers,13.86,"woman,body,auction,teeming,mother,mothers,bearer,shall,grow,mates,mothers",0.00,
Have you ever loved the body of a woman ,loved body woman,15.00,"loved,body,woman",0.00,
Have you ever loved the body of a man ,loved body man,15.79,"loved,body,man",0.00,
Do you not see that these are exactly the same to all in all nations and times all over the earth ,exactly nations times earth,17.35,"exactly,nations,times,earth",0.00,
If any thing is sacred the human body is sacred  And the glory and sweet of a man is the token of manhood untainted  And in man or woman a clean  strong  firm   fibred body  is more beautiful than the most beautiful face ,thing sacred human body sacred glory sweet man token manhood untainted man woman clean strong firm fibred body beautiful beautiful face,9.95,"thing,sacred,human,body,sacred,glory,sweet,man,token,manhood,untainted,man,woman,clean,strong,firm,fibred,body,beautiful,beautiful,face",0.00,
Have you seen the fool that corrupted his own live body ,seen fool corrupted live body,10.71,"seen,fool,corrupted,live,body",0.00,
or the fool that corrupted her own live body ,fool corrupted live body,11.11,"fool,corrupted,live,body",0.00,
I dare not desert the likes of you in other men and women  nor the likes of the parts of you  I believe the likes of you are to stand or fall with the likes of the soul   I believe the likes of you shall stand or fall with my poems  and that they are my poems  Man  s  woman  s  child  youth  s  wife  s  husband  s  mother  s  father  s  young man  s  young woman  s poems  Head  neck  hair  ears  drop and tympan of the ears  Eyes  eye   fringes  iris of the eye  eyebrows  and the waking or sleeping of the lids  Mouth  tongue  lips  teeth  roof of the mouth  jaws  and the jaw   hinges  Nose  nostrils of the nose  and the partition  Cheeks  temples  forehead  chin  throat  back of the neck  neck   slue  Strong shoulders  manly beard  scapula  hind   shoulders  and the ample side   round of the chest  Upper   arm  armpit  elbow   socket  lower   arm  arm   sinews  arm   bones  Wrist and wrist   joints  hand  palm  knuckles  thumb  forefinger  finger   joints  finger   nails  Broad breast   front  curling hair of the breast  breast   bone  breast   side  Ribs  belly  backbone  joints of the backbone  Hips  hip   sockets  hip   strength  inward and outward round  man   balls  man   root  Strong set of thighs  well carrying the trunk above  Leg   fibres  knee  knee   pan  upper   leg  under   leg  Ankles  instep  foot   ball  toes  toe   joints  the heel  All attitudes  all the shapeliness  all the belongings of my or your body or of any one  s body  male or female  The lung   sponges  the stomach   sac  the bowels sweet and clean  The brain in its folds inside the skull   frame  Sympathies  heart   valves  palate   valves  sexuality  maternity  Womanhood  and all that is a woman  and the man that comes from woman  The womb  the teats  nipples  breast   milk  tears  laughter  weeping  love   looks  love   perturbations and risings  The voice  articulation  language  whispering  shouting aloud  Food  drink  pulse  digestion  sweat  sleep  walking  swimming  Poise on the hips  leaping  reclining  embracing  arm   curving and tightening  The continual changes of the flex of the mouth  and around the eyes  The skin  the sunburnt shade  freckles  hair  The curious sympathy one feels when feeling with the hand the naked meat of the body  The circling rivers the breath  and breathing it in and out  The beauty of the waist  and thence of the hips  and thence downward toward the knees  The thin red jellies within you or within me  the bones and the marrow in the bones  The exquisite realization of health  O I say these are not the parts and poems of the body only  but of the soul  O I say now these are the soul ,dare desert likes men women likes parts believe likes stand fall likes soul believe likes shall stand fall poems poems Man woman child youth wife husband mother father young man young woman poems Head neck hair ears drop tympan ears Eyes eye fringes iris eye eyebrows waking sleeping lids Mouth tongue lips teeth roof mouth jaws jaw hinges Nose nostrils nose partition Cheeks temples forehead chin throat neck neck slue Strong shoulders manly beard scapula hind shoulders ample round chest Upper arm armpit elbow socket lower arm arm sinews arm bones Wrist wrist joints hand palm knuckles thumb forefinger finger joints finger nails Broad breast curling hair breast breast bone breast Ribs belly backbone joints backbone Hips hip sockets hip strength inward outward round man balls man root Strong set thighs carrying trunk Leg fibres knee knee pan upper leg leg Ankles instep foot ball toes toe joints heel attitudes shapeliness belongings body body male female lung sponges stomach sac bowels sweet clean brain folds inside skull frame Sympathies heart valves palate valves sexuality maternity Womanhood woman man comes woman womb teats nipples breast milk tears laughter weeping love looks love perturbations risings voice articulation language whispering shouting aloud Food drink pulse digestion sweat sleep walking swimming Poise hips leaping reclining embracing arm curving tightening continual changes flex mouth eyes skin sunburnt shade freckles hair curious sympathy feels feeling hand naked meat body circling rivers breath breathing beauty waist hips downward knees thin red jellies bones marrow bones exquisite realization health parts poems body soul soul,7.38,"dare,desert,likes,men,women,likes,parts,believe,likes,stand,fall,likes,soul,believe,likes,shall,stand,fall,poems,poems,Man,woman,child,youth,wife,husband,mother,father,young,man,young,woman,poems,Head,neck,hair,ears,drop,tympan,ears,Eyes,eye,fringes,iris,eye,eyebrows,waking,sleeping,lids,Mouth,tongue,lips,teeth,roof,mouth,jaws,jaw,hinges,Nose,nostrils,nose,partition,Cheeks,temples,forehead,chin,throat,neck,neck,slue,Strong,shoulders,manly,beard,scapula,hind,shoulders,ample,round,chest,Upper,arm,armpit,elbow,socket,lower,arm,arm,sinews,arm,bones,Wrist,wrist,joints,hand,palm,knuckles,thumb,forefinger,finger,joints,finger,nails,Broad,breast,curling,hair,breast,breast,bone,breast,Ribs,belly,backbone,joints,backbone,Hips,hip,sockets,hip,strength,inward,outward,round,man,balls,man,root,Strong,set,thighs,carrying,trunk,Leg,fibres,knee,knee,pan,upper,leg,leg,Ankles,instep,foot,ball,toes,toe,joints,heel,attitudes,shapeliness,belongings,body,body,male,female,lung,sponges,stomach,sac,bowels,sweet,clean,brain,folds,inside,skull,frame,Sympathies,heart,valves,palate,valves,sexuality,maternity,Womanhood,woman,man,comes,woman,womb,teats,nipples,breast,milk,tears,laughter,weeping,love,looks,love,perturbations,risings,voice,articulation,language,whispering,shouting,aloud,Food,drink,pulse,digestion,sweat,sleep,walking,swimming,Poise,hips,leaping,reclining,embracing,arm,curving,tightening,continual,changes,flex,mouth,eyes,skin,sunburnt,shade,freckles,hair,curious,sympathy,feels,feeling,hand,naked,meat,body,circling,rivers,breath,breathing,beauty,waist,hips,downward,knees,thin,red,jellies,bones,marrow,bones,exquisite,realization,health,parts,poems,body,soul,soul",0.00,
A woman waits for me  she contains all  nothing is lacking  Yet all were lacking if sex were lacking  or if the moisture of the right man were lacking ,woman waits contains lacking lacking sex lacking moisture right man lacking,11.92,"woman,waits,contains,lacking,lacking,sex,lacking,moisture,right,man,lacking",0.00,
