Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
Had it taken place only once a year  it would have been a grievance ,taken place year grievance,14.71,"taken,place,year,grievance",0.00,
Mrs  Bates  the widow of a former vicar of Highbury  was a very old lady  almost past every thing but tea and quadrille ,Mrs Bates widow vicar Highbury old lady past thing tea quadrille,10.00,"Mrs,Bates,widow,vicar,Highbury,old,lady,past,thing,tea,quadrille",0.00,
She lived with her single daughter in a very small way  and was considered with all the regard and respect which a harmless old lady  under such untoward circumstances  can excite ,lived single daughter small way considered regard respect harmless old lady untoward circumstances excite,9.44,"lived,single,daughter,small,way,considered,regard,respect,harmless,old,lady,untoward,circumstances,excite",0.00,
Her daughter enjoyed a most uncommon degree of popularity for a woman neither young  handsome  rich  nor married ,daughter enjoyed uncommon degree popularity woman young handsome rich married,7.08,"daughter,enjoyed,uncommon,degree,popularity,woman,young,handsome,rich,married",0.00,
Miss Bates stood in the very worst predicament in the world for having much of the public favour  and she had no intellectual superiority to make atonement to herself  or frighten those who might hate her into outward respect ,Miss Bates stood worst predicament world public favour intellectual superiority atonement frighten hate outward respect,10.62,"Miss,Bates,stood,worst,predicament,world,public,favour,intellectual,superiority,atonement,frighten,hate,outward,respect",0.00,
She had never boasted either beauty or cleverness ,boasted beauty cleverness,10.00,"boasted,beauty,cleverness",0.00,
Her youth had passed without distinction  and her middle of life was devoted to the care of a failing mother  and the endeavour to make a small income go as far as possible ,youth passed distinction middle life devoted care failing mother endeavour small income far possible,10.98,"youth,passed,distinction,middle,life,devoted,care,failing,mother,endeavour,small,income,far,possible",0.00,
And yet she was a happy woman  and a woman whom no one named without good   will ,happy woman woman named good,14.81,"happy,woman,woman,named,good",0.00,
It was her own universal good   will and contented temper which worked such wonders ,universal good contented temper worked wonders,9.52,"universal,good,contented,temper,worked,wonders",0.00,
She loved every body  was interested in every body  s happiness  quicksighted to every body  s merits  thought herself a most fortunate creature  and surrounded with blessings in such an excellent mother  and so many good neighbours and friends  and a home that wanted for nothing ,loved body interested body happiness quicksighted body merits thought fortunate creature surrounded blessings excellent mother good neighbours friends home wanted,9.25,"loved,body,interested,body,happiness,quicksighted,body,merits,thought,fortunate,creature,surrounded,blessings,excellent,mother,good,neighbours,friends,home,wanted",0.00,
The simplicity and cheerfulness of her nature  her contented and grateful spirit  were a recommendation to every body  and a mine of felicity to herself ,simplicity cheerfulness nature contented grateful spirit recommendation body felicity,10.46,"simplicity,cheerfulness,nature,contented,grateful,spirit,recommendation,body,felicity",0.00,
She was a great talker upon little matters  which exactly suited Mr  Woodhouse  full of trivial communications and harmless gossip ,great talker little matters exactly suited Mr Woodhouse trivial communications harmless gossip,6.11,"great,talker,little,matters,exactly,suited,Mr,Woodhouse,trivial,communications,harmless,gossip",0.00,
Mrs  Goddard was the mistress of a School    not of a seminary  or an establishment  or any thing which professed  in long sentences of refined nonsense  to combine liberal acquirements with elegant morality  upon new principles and new systems    and where young ladies for enormous pay might be screwed out of health and into vanity    but a real  honest  old   fashioned Boarding   school  where a reasonable quantity of accomplishments were sold at a reasonable price  and where girls might be sent to be out of the way  and scramble themselves into a little education  without any danger of coming back prodigies ,Mrs Goddard mistress School seminary establishment thing professed long sentences refined nonsense combine liberal acquirements elegant morality new principles new systems young ladies enormous pay screwed health vanity real honest old fashioned Boarding school reasonable quantity accomplishments sold reasonable price girls sent way scramble little education danger coming prodigies,8.41,"Mrs,Goddard,mistress,School,seminary,establishment,thing,professed,long,sentences,refined,nonsense,combine,liberal,acquirements,elegant,morality,new,principles,new,systems,young,ladies,enormous,pay,screwed,health,vanity,real,honest,old,fashioned,Boarding,school,reasonable,quantity,accomplishments,sold,reasonable,price,girls,sent,way,scramble,little,education,danger,coming,prodigies",0.00,
Mrs  Goddard  s school was in high repute    and very deservedly  for Highbury was reckoned a particularly healthy spot  she had an ample house and garden  gave the children plenty of wholesome food  let them run about a great deal in the summer  and in winter dressed their chilblains with her own hands ,Mrs Goddard school high repute deservedly Highbury reckoned particularly healthy spot ample house garden gave children plenty wholesome food let run great deal summer winter dressed chilblains hands,8.20,"Mrs,Goddard,school,high,repute,deservedly,Highbury,reckoned,particularly,healthy,spot,ample,house,garden,gave,children,plenty,wholesome,food,let,run,great,deal,summer,winter,dressed,chilblains,hands",0.00,
It was no wonder that a train of twenty young couple now walked after her to church ,wonder train young couple walked church,13.10,"wonder,train,young,couple,walked,church",0.00,
She was a plain  motherly kind of woman  who had worked hard in her youth  and now thought herself entitled to the occasional holiday of a tea   visit  and having formerly owed much to Mr  Woodhouse  s kindness  felt his particular claim on her to leave her neat parlour  hung round with fancy   work  whenever she could  and win or lose a few sixpences by his fireside ,plain motherly kind woman worked hard youth thought entitled occasional holiday tea visit owed Mr Woodhouse kindness felt particular claim leave neat parlour hung round fancy work win lose sixpences fireside,9.73,"plain,motherly,kind,woman,worked,hard,youth,thought,entitled,occasional,holiday,tea,visit,owed,Mr,Woodhouse,kindness,felt,particular,claim,leave,neat,parlour,hung,round,fancy,work,win,lose,sixpences,fireside",0.00,
These were the ladies whom Emma found herself very frequently able to collect  and happy was she  for her father  s sake  in the power  though  as far as she was herself concerned  it was no remedy for the absence of Mrs  Weston ,ladies Emma found frequently able collect happy father sake power far concerned remedy absence Mrs Weston,11.79,"ladies,Emma,found,frequently,able,collect,happy,father,sake,power,far,concerned,remedy,absence,Mrs,Weston",0.00,
She was delighted to see her father look comfortable  and very much pleased with herself for contriving things so well  but the quiet prosings of three such women made her feel that every evening so spent was indeed one of the long evenings she had fearfully anticipated ,delighted father look comfortable pleased contriving things quiet prosings women feel evening spent long evenings fearfully anticipated,11.07,"delighted,father,look,comfortable,pleased,contriving,things,quiet,prosings,women,feel,evening,spent,long,evenings,fearfully,anticipated",0.00,
As she sat one morning  looking forward to exactly such a close of the present day  a note was brought from Mrs  Goddard  requesting  in most respectful terms  to be allowed to bring Miss Smith with her  a most welcome request  for Miss Smith was a girl of seventeen  whom Emma knew very well by sight  and had long felt an interest in  on account of her beauty ,sat morning looking forward exactly close present day note brought Mrs Goddard requesting respectful terms allowed bring Miss Smith welcome request Miss Smith girl seventeen Emma knew sight long felt interest account beauty,9.67,"sat,morning,looking,forward,exactly,close,present,day,note,brought,Mrs,Goddard,requesting,respectful,terms,allowed,bring,Miss,Smith,welcome,request,Miss,Smith,girl,seventeen,Emma,knew,sight,long,felt,interest,account,beauty",0.00,
A very gracious invitation was returned  and the evening no longer dreaded by the fair mistress of the mansion ,gracious invitation returned evening longer dreaded fair mistress mansion,9.01,"gracious,invitation,returned,evening,longer,dreaded,fair,mistress,mansion",0.00,
Harriet Smith was the natural daughter of somebody ,Harriet Smith natural daughter somebody,5.88,"Harriet,Smith,natural,daughter,somebody",0.00,
Somebody had placed her  several years back  at Mrs  Goddard  s school  and somebody had lately raised her from the condition of scholar to that of parlour   boarder ,Somebody placed years Mrs Goddard school somebody lately raised condition scholar parlour boarder,9.04,"Somebody,placed,years,Mrs,Goddard,school,somebody,lately,raised,condition,scholar,parlour,boarder",0.00,
This was all that was generally known of her history ,generally known history,13.21,"generally,known,history",0.00,
She had no visible friends but what had been acquired at Highbury  and was now just returned from a long visit in the country to some young ladies who had been at school there with her ,visible friends acquired Highbury returned long visit country young ladies school,13.51,"visible,friends,acquired,Highbury,returned,long,visit,country,young,ladies,school",0.00,
She was a very pretty girl  and her beauty happened to be of a sort which Emma particularly admired ,pretty girl beauty happened sort Emma particularly admired,11.00,"pretty,girl,beauty,happened,sort,Emma,particularly,admired",0.00,
She was short  plump  and fair  with a fine bloom  blue eyes  light hair  regular features  and a look of great sweetness  and  before the end of the evening  Emma was as much pleased with her manners as her person  and quite determined to continue the acquaintance ,short plump fair fine bloom blue eyes light hair regular features look great sweetness end evening Emma pleased manners person determined continue acquaintance,9.02,"short,plump,fair,fine,bloom,blue,eyes,light,hair,regular,features,look,great,sweetness,end,evening,Emma,pleased,manners,person,determined,continue,acquaintance",0.00,
She was not struck by any thing remarkably clever in Miss Smith  s conversation  but she found her altogether very engaging    not inconveniently shy  not unwilling to talk    and yet so far from pushing  shewing so proper and becoming a deference  seeming so pleasantly grateful for being admitted to Hartfield  and so artlessly impressed by the appearance of every thing in so superior a style to what she had been used to  that she must have good sense  and deserve encouragement ,struck thing remarkably clever Miss Smith conversation found altogether engaging inconveniently shy unwilling talk far pushing shewing proper deference pleasantly grateful admitted Hartfield artlessly impressed appearance thing superior style good sense deserve encouragement,9.94,"struck,thing,remarkably,clever,Miss,Smith,conversation,found,altogether,engaging,inconveniently,shy,unwilling,talk,far,pushing,shewing,proper,deference,pleasantly,grateful,admitted,Hartfield,artlessly,impressed,appearance,thing,superior,style,good,sense,deserve,encouragement",0.00,
Those soft blue eyes  and all those natural graces  should not be wasted on the inferior society of Highbury and its connexions ,soft blue eyes natural graces wasted inferior society Highbury connexions,9.38,"soft,blue,eyes,natural,graces,wasted,inferior,society,Highbury,connexions",0.00,
The acquaintance she had already formed were unworthy of her ,acquaintance formed unworthy,11.48,"acquaintance,formed,unworthy",0.00,
The friends from whom she had just parted  though very good sort of people  must be doing her harm ,friends parted good sort people harm,13.13,"friends,parted,good,sort,people,harm",0.00,
They were a family of the name of Martin  whom Emma well knew by character  as renting a large farm of Mr  Knightley  and residing in the parish of Donwell    very creditably  she believed    she knew Mr  Knightley thought highly of them    but they must be coarse and unpolished  and very unfit to be the intimates of a girl who wanted only a little more knowledge and elegance to be quite perfect ,family Martin Emma knew character renting large farm Mr Knightley residing parish Donwell creditably believed knew Mr Knightley thought highly coarse unpolished unfit intimates girl wanted little knowledge elegance perfect,10.53,"family,Martin,Emma,knew,character,renting,large,farm,Mr,Knightley,residing,parish,Donwell,creditably,believed,knew,Mr,Knightley,thought,highly,coarse,unpolished,unfit,intimates,girl,wanted,little,knowledge,elegance,perfect",0.00,
She would notice her  she would improve her  she would detach her from her bad acquaintance  and introduce her into good society  she would form her opinions and her manners ,notice improve detach bad acquaintance introduce good society form opinions manners,10.92,"notice,improve,detach,bad,acquaintance,introduce,good,society,form,opinions,manners",0.00,
It would be an interesting  and certainly a very kind undertaking  highly becoming her own situation in life  her leisure  and powers ,interesting certainly kind undertaking highly situation life leisure powers,9.70,"interesting,certainly,kind,undertaking,highly,situation,life,leisure,powers",0.00,
She was so busy in admiring those soft blue eyes  in talking and listening  and forming all these schemes in the in   betweens  that the evening flew away at a very unusual rate  and the supper   table  which always closed such parties  and for which she had been used to sit and watch the due time  was all set out and ready  and moved forwards to the fire  before she was aware ,busy admiring soft blue eyes talking listening forming schemes betweens evening flew away unusual rate supper table closed parties sit watch time set ready moved forwards fire aware,11.58,"busy,admiring,soft,blue,eyes,talking,listening,forming,schemes,betweens,evening,flew,away,unusual,rate,supper,table,closed,parties,sit,watch,time,set,ready,moved,forwards,fire,aware",0.00,
With an alacrity beyond the common impulse of a spirit which yet was never indifferent to the credit of doing every thing well and attentively  with the real good   will of a mind delighted with its own ideas  did she then do all the honours of the meal  and help and recommend the minced chicken and scalloped oysters  with an urgency which she knew would be acceptable to the early hours and civil scruples of their guests ,alacrity common impulse spirit indifferent credit thing attentively real good mind delighted ideas honours meal help recommend minced chicken scalloped oysters urgency knew acceptable early hours civil scruples guests,11.29,"alacrity,common,impulse,spirit,indifferent,credit,thing,attentively,real,good,mind,delighted,ideas,honours,meal,help,recommend,minced,chicken,scalloped,oysters,urgency,knew,acceptable,early,hours,civil,scruples,guests",0.00,
Upon such occasions poor Mr  Woodhouses feelings were in sad warfare ,occasions poor Mr Woodhouses feelings sad warfare,5.80,"occasions,poor,Mr,Woodhouses,feelings,sad,warfare",0.00,
He loved to have the cloth laid  because it had been the fashion of his youth  but his conviction of suppers being very unwholesome made him rather sorry to see any thing put on it  and while his hospitality would have welcomed his visitors to every thing  his care for their health made him grieve that they would eat ,loved cloth laid fashion youth conviction suppers unwholesome sorry thing hospitality welcomed visitors thing care health grieve eat,12.85,"loved,cloth,laid,fashion,youth,conviction,suppers,unwholesome,sorry,thing,hospitality,welcomed,visitors,thing,care,health,grieve,eat",0.00,
Such another small basin of thin gruel as his own was all that he could  with thorough self   approbation  recommend  though he might constrain himself  while the ladies were comfortably clearing the nicer things  to say ,small basin thin gruel thorough self approbation recommend constrain ladies comfortably clearing nicer things,9.95,"small,basin,thin,gruel,thorough,self,approbation,recommend,constrain,ladies,comfortably,clearing,nicer,things",0.00,
 Mrs  Bates  let me propose your venturing on one of these eggs ,Mrs Bates let propose venturing eggs,9.38,"Mrs,Bates,let,propose,venturing,eggs",0.00,
An egg boiled very soft is not unwholesome ,egg boiled soft unwholesome,9.30,"egg,boiled,soft,unwholesome",0.00,
Serle understands boiling an egg better than any body ,Serle understands boiling egg better body,5.56,"Serle,understands,boiling,egg,better,body",0.00,
I would not recommend an egg boiled by any body else  but you need not be afraid  they are very small  you see    one of our small eggs will not hurt you ,recommend egg boiled body need afraid small small eggs hurt,14.29,"recommend,egg,boiled,body,need,afraid,small,small,eggs,hurt",0.00,
Miss Bates  let Emma help you to a little bit of tart    a very little bit ,Miss Bates let Emma help little bit tart little bit,8.00,"Miss,Bates,let,Emma,help,little,bit,tart,little,bit",0.00,
You need not be afraid of unwholesome preserves here ,need afraid unwholesome preserves,9.43,"need,afraid,unwholesome,preserves",0.00,
Mrs  Goddard  what say you to half a glass of wine ,Mrs Goddard half glass wine,11.76,"Mrs,Goddard,half,glass,wine",0.00,
A small half   glass  put into a tumbler of water ,small half glass tumbler water,10.00,"small,half,glass,tumbler,water",0.00,
Emma allowed her father to talk    but supplied her visitors in a much more satisfactory style  and on the present evening had particular pleasure in sending them away happy ,Emma allowed father talk supplied visitors satisfactory style present evening particular pleasure sending away happy,8.05,"Emma,allowed,father,talk,supplied,visitors,satisfactory,style,present,evening,particular,pleasure,sending,away,happy",0.00,
The happiness of Miss Smith was quite equal to her intentions ,happiness Miss Smith equal intentions,9.68,"happiness,Miss,Smith,equal,intentions",0.00,
Miss Woodhouse was so great a personage in Highbury  that the prospect of the introduction had given as much panic as pleasure  but the humble  grateful little girl went off with highly gratified feelings  delighted with the affability with which Miss Woodhouse had treated her all the evening  and actually shaken hands with her at last ,Miss Woodhouse great personage Highbury prospect introduction given panic pleasure humble grateful little girl went highly gratified feelings delighted affability Miss Woodhouse treated evening actually shaken hands,8.58,"Miss,Woodhouse,great,personage,Highbury,prospect,introduction,given,panic,pleasure,humble,grateful,little,girl,went,highly,gratified,feelings,delighted,affability,Miss,Woodhouse,treated,evening,actually,shaken,hands",0.00,
Harriet Smith  s intimacy at Hartfield was soon a settled thing ,Harriet Smith intimacy Hartfield soon settled thing,6.25,"Harriet,Smith,intimacy,Hartfield,soon,settled,thing",0.00,
Quick and decided in her ways  Emma lost no time in inviting  encouraging  and telling her to come very often  and as their acquaintance increased  so did their satisfaction in each other ,Quick decided ways Emma lost time inviting encouraging telling come acquaintance increased satisfaction,10.11,"Quick,decided,ways,Emma,lost,time,inviting,encouraging,telling,come,acquaintance,increased,satisfaction",0.00,
As a walking companion  Emma had very early foreseen how useful she might find her ,walking companion Emma early foreseen useful find,9.64,"walking,companion,Emma,early,foreseen,useful,find",0.00,
In that respect Mrs  Weston  s loss had been important ,respect Mrs Weston loss important,9.09,"respect,Mrs,Weston,loss,important",0.00,
Her father never went beyond the shrubbery  where two divisions of the ground sufficed him for his long walk  or his short  as the year varied  and since Mrs  Weston  s marriage her exercise had been too much confined ,father went shrubbery divisions ground sufficed long walk short year varied Mrs Weston marriage exercise confined,10.55,"father,went,shrubbery,divisions,ground,sufficed,long,walk,short,year,varied,Mrs,Weston,marriage,exercise,confined",0.00,
She had ventured once alone to Randalls  but it was not pleasant  and a Harriet Smith  therefore  one whom she could summon at any time to a walk  would be a valuable addition to her privileges ,ventured Randalls pleasant Harriet Smith summon time walk valuable addition privileges,12.89,"ventured,Randalls,pleasant,Harriet,Smith,summon,time,walk,valuable,addition,privileges",0.00,
But in every respect  as she saw more of her  she approved her  and was confirmed in all her kind designs ,respect saw approved confirmed kind designs,14.15,"respect,saw,approved,confirmed,kind,designs",0.00,
Harriet certainly was not clever  but she had a sweet  docile  grateful disposition  was totally free from conceit  and only desiring to be guided by any one she looked up to ,Harriet certainly clever sweet docile grateful disposition totally free conceit desiring guided looked,10.29,"Harriet,certainly,clever,sweet,docile,grateful,disposition,totally,free,conceit,desiring,guided,looked",0.00,
Her early attachment to herself was very amiable  and her inclination for good company  and power of appreciating what was elegant and clever  shewed that there was no want of taste  though strength of understanding must not be expected ,early attachment amiable inclination good company power appreciating elegant clever shewed want taste strength understanding expected,9.70,"early,attachment,amiable,inclination,good,company,power,appreciating,elegant,clever,shewed,want,taste,strength,understanding,expected",0.00,
Altogether she was quite convinced of Harriet Smith  s being exactly the young friend she wanted    exactly the something which her home required ,Altogether convinced Harriet Smith exactly young friend wanted exactly home required,8.22,"Altogether,convinced,Harriet,Smith,exactly,young,friend,wanted,exactly,home,required",0.00,
Such a friend as Mrs  Weston was out of the question ,friend Mrs Weston question,13.21,"friend,Mrs,Weston,question",0.00,
It was quite a different sort of thing  a sentiment distinct and independent ,different sort thing sentiment distinct independent,9.09,"different,sort,thing,sentiment,distinct,independent",0.00,
Mrs  Weston was the object of a regard which had its basis in gratitude and esteem ,Mrs Weston object regard basis gratitude esteem,10.84,"Mrs,Weston,object,regard,basis,gratitude,esteem",0.00,
Harriet would be loved as one to whom she could be useful ,Harriet loved useful,15.52,"Harriet,loved,useful",0.00,
For Mrs  Weston there was nothing to be done  for Harriet every thing ,Mrs Weston Harriet thing,12.86,"Mrs,Weston,Harriet,thing",0.00,
Her first attempts at usefulness were in an endeavour to find out who were the parents  but Harriet could not tell ,attempts usefulness endeavour find parents Harriet tell,12.17,"attempts,usefulness,endeavour,find,parents,Harriet,tell",0.00,
She was ready to tell every thing in her power  but on this subject questions were vain ,ready tell thing power subject questions vain,11.36,"ready,tell,thing,power,subject,questions,vain",0.00,
Emma was obliged to fancy what she liked    but she could never believe that in the same situation she should not have discovered the truth ,Emma obliged fancy liked believe situation discovered truth,12.14,"Emma,obliged,fancy,liked,believe,situation,discovered,truth",0.00,
She had been satisfied to hear and believe just what Mrs  Goddard chose to tell her  and looked no farther ,satisfied hear believe Mrs Goddard chose tell looked farther,10.28,"satisfied,hear,believe,Mrs,Goddard,chose,tell,looked,farther",0.00,
Mrs  Goddard  and the teachers  and the girls and the affairs of the school in general  formed naturally a great part of the conversation    and but for her acquaintance with the Martins of Abbey   Mill Farm  it must have been the whole ,Mrs Goddard teachers girls affairs school general formed naturally great conversation acquaintance Martins Abbey Mill Farm,10.97,"Mrs,Goddard,teachers,girls,affairs,school,general,formed,naturally,great,conversation,acquaintance,Martins,Abbey,Mill,Farm",0.00,
But the Martins occupied her thoughts a good deal  she had spent two very happy months with them  and now loved to talk of the pleasures of her visit  and describe the many comforts and wonders of the place ,Martins occupied thoughts good deal spent happy months loved talk pleasures visit describe comforts wonders place,11.11,"Martins,occupied,thoughts,good,deal,spent,happy,months,loved,talk,pleasures,visit,describe,comforts,wonders,place",0.00,
Emma encouraged her talkativeness    amused by such a picture of another set of beings  and enjoying the youthful simplicity which could speak with so much exultation of Mrs  Martin  s having  two parlours  two very good parlours  indeed  one of them quite as large as Mrs  Goddard  s drawing   room  and of her having an upper maid who had lived five   and   twenty years with her  and of their having eight cows  two of them Alderneys  and one a little Welch cow  a very pretty little Welch cow indeed  and of Mrs  Martin  s saying as she was so fond of it  it should be called her cow  and of their having a very handsome summer   house in their garden  where some day next year they were all to drink tea    a very handsome summer   house  large enough to hold a dozen people ,Emma encouraged talkativeness amused picture set beings enjoying youthful simplicity speak exultation Mrs Martin parlours good parlours large Mrs Goddard drawing room upper maid lived years cows Alderneys little Welch cow pretty little Welch cow Mrs Martin saying fond called cow handsome summer house garden day year drink tea handsome summer house large hold dozen people,11.15,"Emma,encouraged,talkativeness,amused,picture,set,beings,enjoying,youthful,simplicity,speak,exultation,Mrs,Martin,parlours,good,parlours,large,Mrs,Goddard,drawing,room,upper,maid,lived,years,cows,Alderneys,little,Welch,cow,pretty,little,Welch,cow,Mrs,Martin,saying,fond,called,cow,handsome,summer,house,garden,day,year,drink,tea,handsome,summer,house,large,hold,dozen,people",0.00,
For some time she was amused  without thinking beyond the immediate because  but as she came to understand the family better  other feelings arose ,time amused thinking immediate came understand family better feelings arose,9.52,"time,amused,thinking,immediate,came,understand,family,better,feelings,arose",0.00,
She had taken up a wrong idea  fancying it was a mother and daughter  a son and son  s wife  who all lived together  but when it appeared that the Mr  Martin  who bore a part in the narrative  and was always mentioned with approbation for his great good   nature in doing something or other  was a single man  that there was no young Mrs  Martin  no wife in the case  she did suspect danger to her poor little friend from all this hospitality and kindness  and that  if she were not taken care of  she might be required to sink herself forever ,taken wrong idea fancying mother daughter son son wife lived appeared Mr Martin bore narrative mentioned approbation great good nature single man young Mrs Martin wife case suspect danger poor little friend hospitality kindness taken care required sink forever,11.76,"taken,wrong,idea,fancying,mother,daughter,son,son,wife,lived,appeared,Mr,Martin,bore,narrative,mentioned,approbation,great,good,nature,single,man,young,Mrs,Martin,wife,case,suspect,danger,poor,little,friend,hospitality,kindness,taken,care,required,sink,forever",0.00,
With this inspiriting notion  her questions increased in number and meaning  and she particularly led Harriet to talk more of Mr  Martin  and there was evidently no dislike to it ,inspiriting notion questions increased number meaning particularly led Harriet talk Mr Martin evidently dislike,8.94,"inspiriting,notion,questions,increased,number,meaning,particularly,led,Harriet,talk,Mr,Martin,evidently,dislike",0.00,
Harriet was very ready to speak of the share he had had in their moonlight walks and merry evening games  and dwelt a good deal upon his being so very good   humoured and obliging ,Harriet ready speak share moonlight walks merry evening games dwelt good deal good humoured obliging,10.56,"Harriet,ready,speak,share,moonlight,walks,merry,evening,games,dwelt,good,deal,good,humoured,obliging",0.00,
He had gone three miles round one day in order to bring her some walnuts  because she had said how fond she was of them  and in every thing else he was so very obliging ,gone miles round day order bring walnuts said fond thing obliging,14.20,"gone,miles,round,day,order,bring,walnuts,said,fond,thing,obliging",0.00,
He had his shepherd  s son into the parlour one night on purpose to sing to her ,shepherd son parlour night purpose sing,13.75,"shepherd,son,parlour,night,purpose,sing",0.00,
She believed he was very clever  and understood every thing ,believed clever understood thing,10.00,"believed,clever,understood,thing",0.00,
He had a very fine flock  and  while she was with them  he had been bid more for his wool than any body in the country ,fine flock bid wool body country,16.81,"fine,flock,bid,wool,body,country",0.00,
She believed every body spoke well of him ,believed body spoke,11.90,"believed,body,spoke",0.00,
His mother and sisters were very fond of him ,mother sisters fond,13.33,"mother,sisters,fond",0.00,
Mrs  Martin had told her one day  that it was impossible for any body to be a better son  and therefore she was sure  whenever he married  he would make a good husband ,Mrs Martin told day impossible body better son sure married good husband,12.50,"Mrs,Martin,told,day,impossible,body,better,son,sure,married,good,husband",0.00,
 And when she had come away  Mrs  Martin was so very kind as to send Mrs  Goddard a beautiful goose    the finest goose Mrs  Goddard had ever seen ,come away Mrs Martin kind send Mrs Goddard beautiful goose finest goose Mrs Goddard seen,8.84,"come,away,Mrs,Martin,kind,send,Mrs,Goddard,beautiful,goose,finest,goose,Mrs,Goddard,seen",0.00,
Mrs  Goddard had dressed it on a Sunday  and asked all the three teachers  Miss Nash  and Miss Prince  and Miss Richardson  to sup with her ,Mrs Goddard dressed Sunday asked teachers Miss Nash Miss Prince Miss Richardson sup,9.29,"Mrs,Goddard,dressed,Sunday,asked,teachers,Miss,Nash,Miss,Prince,Miss,Richardson,sup",0.00,
 Mr  Martin  I suppose  is not a man of information beyond the line of his own business ,Mr Martin suppose man information line business,11.36,"Mr,Martin,suppose,man,information,line,business",0.00,
 Oh yes    that is  no    I do not know    but I believe he has read a good deal    but not what you would think any thing of ,Oh yes know believe read good deal think thing,14.29,"Oh,yes,know,believe,read,good,deal,think,thing",0.00,
He reads the Agricultural Reports  and some other books that lay in one of the window seats    but he reads all them to himself ,reads Agricultural Reports books lay window seats reads,12.50,"reads,Agricultural,Reports,books,lay,window,seats,reads",0.00,
But sometimes of an evening  before we went to cards  he would read something aloud out of the Elegant Extracts  very entertaining ,evening went cards read aloud Elegant Extracts entertaining,10.69,"evening,went,cards,read,aloud,Elegant,Extracts,entertaining",0.00,
And I know he has read the Vicar of Wakefield ,know read Vicar Wakefield,13.04,"know,read,Vicar,Wakefield",0.00,
He never read the Romance of the Forest  nor The Children of the Abbey ,read Romance Forest Children Abbey,12.68,"read,Romance,Forest,Children,Abbey",0.00,
He had never heard of such books before I mentioned them  but he is determined to get them now as soon as ever he can ,heard books mentioned determined soon,16.95,"heard,books,mentioned,determined,soon",0.00,
 What sort of looking man is Mr ,sort looking man Mr,9.38,"sort,looking,man,Mr",0.00,
I thought him very plain at first  but I do not think him so plain now ,thought plain think plain,16.90,"thought,plain,think,plain",0.00,
He is in Highbury every now and then  and he is sure to ride through every week in his way to Kingston ,Highbury sure ride week way Kingston,15.53,"Highbury,sure,ride,week,way,Kingston",0.00,
 That may be  and I may have seen him fifty times  but without having any idea of his name ,seen times idea,17.58,"seen,times,idea",0.00,
A young farmer  whether on horseback or on foot  is the very last sort of person to raise my curiosity ,young farmer horseback foot sort person raise curiosity,11.65,"young,farmer,horseback,foot,sort,person,raise,curiosity",0.00,
The yeomanry are precisely the order of people with whom I feel I can have nothing to do ,yeomanry precisely order people feel,14.61,"yeomanry,precisely,order,people,feel",0.00,
A degree or two lower  and a creditable appearance might interest me  I might hope to be useful to their families in some way or other ,degree lower creditable appearance interest hope useful families way,12.59,"degree,lower,creditable,appearance,interest,hope,useful,families,way",0.00,
But a farmer can need none of my help  and is  therefore  in one sense  as much above my notice as in every other he is below it ,farmer need help sense notice,17.83,"farmer,need,help,sense,notice",0.00,
It is not likely you should ever have observed him  but he knows you very well indeed    I mean by sight ,likely observed knows mean sight,15.24,"likely,observed,knows,mean,sight",0.00,
 I have no doubt of his being a very respectable young man ,doubt respectable young man,13.56,"doubt,respectable,young,man",0.00,
 He was four   and   twenty the th of last June  and my birthday is the rd just a fortnight and a day  s difference    which is very odd ,th June birthday rd fortnight day difference odd,14.60,"th,June,birthday,rd,fortnight,day,difference,odd",0.00,
His mother is perfectly right not to be in a hurry ,mother perfectly right hurry,13.73,"mother,perfectly,right,hurry",0.00,
They seem very comfortable as they are  and if she were to take any pains to marry him  she would probably repent it ,comfortable pains marry probably repent,15.38,"comfortable,pains,marry,probably,repent",0.00,
Six years hence  if he could meet with a good sort of young woman in the same rank as his own  with a little money  it might be very desirable ,years meet good sort young woman rank little money desirable,13.99,"years,meet,good,sort,young,woman,rank,little,money,desirable",0.00,
Dear Miss Woodhouse  he would be thirty years old ,Dear Miss Woodhouse thirty years old,6.00,"Dear,Miss,Woodhouse,thirty,years,old",0.00,
 Well  and that is as early as most men can afford to marry  who are not born to an independence ,early men afford marry born independence,14.43,"early,men,afford,marry,born,independence",0.00,
Mr  Martin  I imagine  has his fortune entirely to make    cannot be at all beforehand with the world ,Mr Martin imagine fortune entirely world,11.76,"Mr,Martin,imagine,fortune,entirely,world",0.00,
Whatever money he might come into when his father died  whatever his share of the family property  it is  I dare say  all afloat  all employed in his stock  and so forth  and though  with diligence and good luck  he may be rich in time  it is next to impossible that he should have realised any thing yet ,money come father died share family property dare afloat employed stock forth diligence good luck rich time impossible realised thing,12.46,"money,come,father,died,share,family,property,dare,afloat,employed,stock,forth,diligence,good,luck,rich,time,impossible,realised,thing",0.00,
They have no indoors man  else they do not want for any thing  and Mrs  Martin talks of taking a boy another year ,indoors man want thing Mrs Martin talks taking boy year,11.40,"indoors,man,want,thing,Mrs,Martin,talks,taking,boy,year",0.00,
