Unclean,Clean,Noise_Pre_Processing,Training_Data,Noise_Post_Processing,Query
However  it was over at last  and they sat down again in a ring  and begged the Mouse to tell them something more ,sat ring begged Mouse tell,15.79,"sat,ring,begged,Mouse,tell",0.00,
 You promised to tell me your history  you know  said Alice   and why it is you hate    C and D  she added in a whisper  half afraid that it would be offended again ,promised tell history know said Alice hate C added whisper half afraid offended,12.12,"promised,tell,history,know,said,Alice,hate,C,added,whisper,half,afraid,offended",0.00,
 Mine is a long and a sad tale ,long sad tale,16.13,"long,sad,tale",0.00,
said the Mouse  turning to Alice  and sighing ,said Mouse turning Alice sighing,6.52,"said,Mouse,turning,Alice,sighing",0.00,
 It IS a long tail  certainly  said Alice  looking down with wonder at the Mouse  s tail   but why do you call it sad ,long tail certainly said Alice looking wonder Mouse tail sad,11.86,"long,tail,certainly,said,Alice,looking,wonder,Mouse,tail,sad",0.00,
And she kept on puzzling about it while the Mouse was speaking  so that her idea of the tale was something like this   ,kept puzzling Mouse speaking idea tale like,13.45,"kept,puzzling,Mouse,speaking,idea,tale,like",0.00,
 Fury said to a mouse  That he met in the house   Let us both go to law  I will prosecute YOU    Come  I  ll take no denial  We must have a trial  For really this morning I  ve nothing to do ,Fury said mouse met house Let law prosecute Come denial trial morning,15.18,"Fury,said,mouse,met,house,Let,law,prosecute,Come,denial,trial,morning",0.00,
Said the mouse to the cur   Such a trial  dear Sir  With no jury or judge  would be wasting our breath ,Said mouse cur trial dear Sir jury judge wasting breath,10.68,"Said,mouse,cur,trial,dear,Sir,jury,judge,wasting,breath",0.00,
 I  ll be judge  I  ll be jury  Said cunning old Fury   I  ll try the whole because  and condemn you to death ,judge jury Said cunning old Fury try condemn death,12.73,"judge,jury,Said,cunning,old,Fury,try,condemn,death",0.00,
said the Mouse to Alice severely ,said Mouse Alice severely,6.06,"said,Mouse,Alice,severely",0.00,
 I beg your pardon  said Alice very humbly   you had got to the fifth bend  I think ,beg pardon said Alice humbly got fifth bend think,9.52,"beg,pardon,said,Alice,humbly,got,fifth,bend,think",0.00,
cried the Mouse  sharply and very angrily ,cried Mouse sharply angrily,7.14,"cried,Mouse,sharply,angrily",0.00,
said Alice  always ready to make herself useful  and looking anxiously about her ,said Alice ready useful looking anxiously,8.64,"said,Alice,ready,useful,looking,anxiously",0.00,
 Oh  do let me help to undo it ,Oh let help undo,12.90,"Oh,let,help,undo",0.00,
 I shall do nothing of the sort  said the Mouse  getting up and walking away ,shall sort said Mouse getting walking away,10.39,"shall,sort,said,Mouse,getting,walking,away",0.00,
 You insult me by talking such nonsense ,insult talking nonsense,10.00,"insult,talking,nonsense",0.00,
pleaded poor Alice ,pleaded poor Alice,0.00,"pleaded,poor,Alice",0.00,
 But you  re so easily offended  you know ,easily offended know,11.90,"easily,offended,know",0.00,
The Mouse only growled in reply ,Mouse growled reply,9.38,"Mouse,growled,reply",0.00,
 Please come back and finish your story ,come finish story,10.00,"come,finish,story",0.00,
Alice called after it  and the others all joined in chorus   Yes  please do ,Alice called joined chorus Yes,11.84,"Alice,called,joined,chorus,Yes",0.00,
but the Mouse only shook its head impatiently  and walked a little quicker ,Mouse shook head impatiently walked little quicker,8.00,"Mouse,shook,head,impatiently,walked,little,quicker",0.00,
sighed the Lory  as soon as it was quite out of sight  and an old Crab took the opportunity of saying to her daughter  Ah  my dear ,sighed Lory soon sight old Crab took opportunity saying daughter Ah dear,11.45,"sighed,Lory,soon,sight,old,Crab,took,opportunity,saying,daughter,Ah,dear",0.00,
Let this be a lesson to you never to lose YOUR temper ,Let lesson lose temper,14.81,"Let,lesson,lose,temper",0.00,
said the young Crab  a little snappishly ,said young Crab little snappishly,4.88,"said,young,Crab,little,snappishly",0.00,
 You  re enough to try the patience of an oyster ,try patience oyster,14.29,"try,patience,oyster",0.00,
 I wish I had our Dinah here  I know I do ,wish Dinah know,19.05,"wish,Dinah,know",0.00,
said Alice aloud  addressing nobody in particular ,said Alice aloud addressing particular,4.00,"said,Alice,aloud,addressing,particular",0.00,
 And who is Dinah  if I might venture to ask the question ,Dinah venture ask question,13.79,"Dinah,venture,ask,question",0.00,
Alice replied eagerly  for she was always ready to talk about her pet   Dinah  s our cat ,Alice replied eagerly ready talk pet Dinah cat,10.11,"Alice,replied,eagerly,ready,talk,pet,Dinah,cat",0.00,
And she  s such a capital one for catching mice you can  t think ,capital catching mice think,15.38,"capital,catching,mice,think",0.00,
And oh  I wish you could see her after the birds ,oh wish birds,16.33,"oh,wish,birds",0.00,
Why  she  ll eat a little bird as soon as look at it ,eat little bird soon look,15.09,"eat,little,bird,soon,look",0.00,
This speech caused a remarkable sensation among the party ,speech caused remarkable sensation party,6.90,"speech,caused,remarkable,sensation,party",0.00,
Some of the birds hurried off at once  one old Magpie began wrapping itself up very carefully  remarking   I really must be getting home  the night   air doesn  t suit my throat ,birds hurried old Magpie began wrapping carefully remarking getting home night air suit throat,10.11,"birds,hurried,old,Magpie,began,wrapping,carefully,remarking,getting,home,night,air,suit,throat",0.00,
and a Canary called out in a trembling voice to its children   Come away  my dears ,Canary called trembling voice children Come away dears,9.64,"Canary,called,trembling,voice,children,Come,away,dears",0.00,
It  s high time you were all in bed ,high time bed,16.67,"high,time,bed",0.00,
On various pretexts they all moved off  and Alice was soon left alone ,pretexts moved Alice soon left,11.43,"pretexts,moved,Alice,soon,left",0.00,
 I wish I hadn  t mentioned Dinah ,wish mentioned Dinah,11.76,"wish,mentioned,Dinah",0.00,
she said to herself in a melancholy tone ,said melancholy tone,12.20,"said,melancholy,tone",0.00,
 Nobody seems to like her  down here  and I  m sure she  s the best cat in the world ,like sure best cat world,16.47,"like,sure,best,cat,world",0.00,
Oh  my dear Dinah ,Oh dear Dinah,5.56,"Oh,dear,Dinah",0.00,
And here poor Alice began to cry again  for she felt very lonely and low   spirited ,poor Alice began cry felt lonely low spirited,9.52,"poor,Alice,began,cry,felt,lonely,low,spirited",0.00,
In a little while  however  she again heard a little pattering of footsteps in the distance  and she looked up eagerly  half hoping that the Mouse had changed his mind  and was coming back to finish his story ,little heard little pattering footsteps distance looked eagerly half hoping Mouse changed mind coming finish story,10.53,"little,heard,little,pattering,footsteps,distance,looked,eagerly,half,hoping,Mouse,changed,mind,coming,finish,story",0.00,
The Rabbit Sends in a Little Bill,Rabbit Sends Little Bill,9.09,"Rabbit,Sends,Little,Bill",0.00,
It was the White Rabbit  trotting slowly back again  and looking anxiously about as it went  as if it had lost something  and she heard it muttering to itself  The Duchess ,White Rabbit trotting slowly looking anxiously went lost heard muttering Duchess,11.63,"White,Rabbit,trotting,slowly,looking,anxiously,went,lost,heard,muttering,Duchess",0.00,
Oh my dear paws ,Oh dear paws,6.25,"Oh,dear,paws",0.00,
Oh my fur and whiskers ,Oh fur whiskers,8.70,"Oh,fur,whiskers",0.00,
She  ll get me executed  as sure as ferrets are ferrets ,executed sure ferrets ferrets,12.50,"executed,sure,ferrets,ferrets",0.00,
Alice guessed in a moment that it was looking for the fan and the pair of white kid gloves  and she very good   naturedly began hunting about for them  but they were nowhere to be seen    everything seemed to have changed since her swim in the pool  and the great hall  with the glass table and the little door  had vanished completely ,Alice guessed moment looking fan pair white kid gloves good naturedly began hunting seen changed swim pool great hall glass table little door vanished completely,11.01,"Alice,guessed,moment,looking,fan,pair,white,kid,gloves,good,naturedly,began,hunting,seen,changed,swim,pool,great,hall,glass,table,little,door,vanished,completely",0.00,
Very soon the Rabbit noticed Alice  as she went hunting about  and called out to her in an angry tone   Why  Mary Ann  what ARE you doing out here ,soon Rabbit noticed Alice went hunting called angry tone Mary Ann,12.24,"soon,Rabbit,noticed,Alice,went,hunting,called,angry,tone,Mary,Ann",0.00,
Run home this moment  and fetch me a pair of gloves and a fan ,Run home moment fetch pair gloves fan,11.29,"Run,home,moment,fetch,pair,gloves,fan",0.00,
And Alice was so much frightened that she ran off at once in the direction it pointed to  without trying to explain the mistake it had made ,Alice frightened ran direction pointed trying explain mistake,13.57,"Alice,frightened,ran,direction,pointed,trying,explain,mistake",0.00,
 He took me for his housemaid  she said to herself as she ran ,took housemaid said ran,14.52,"took,housemaid,said,ran",0.00,
But I  d better take him his fan and gloves    that is  if I can find them ,better fan gloves find,17.33,"better,fan,gloves,find",0.00,
As she said this  she came upon a neat little house  on the door of which was a bright brass plate with the name  W ,said came neat little house door bright brass plate W,12.93,"said,came,neat,little,house,door,bright,brass,plate,W",0.00,
She went in without knocking  and hurried upstairs  in great fear lest she should meet the real Mary Ann  and be turned out of the house before she had found the fan and gloves ,went knocking hurried upstairs great fear lest meet real Mary Ann turned house found fan gloves,10.17,"went,knocking,hurried,upstairs,great,fear,lest,meet,real,Mary,Ann,turned,house,found,fan,gloves",0.00,
 How queer it seems  Alice said to herself   to be going messages for a rabbit ,queer Alice said going messages rabbit,11.39,"queer,Alice,said,going,messages,rabbit",0.00,
I suppose Dinah  ll be sending me on messages next ,suppose Dinah sending messages,11.76,"suppose,Dinah,sending,messages",0.00,
And she began fancying the sort of thing that would happen   Miss Alice ,began fancying sort thing happen Miss Alice,8.33,"began,fancying,sort,thing,happen,Miss,Alice",0.00,
Come here directly  and get ready for your walk ,Come directly ready walk,10.42,"Come,directly,ready,walk",0.00,
 Coming in a minute  nurse ,Coming minute nurse,7.41,"Coming,minute,nurse",0.00,
Only I don  t think  Alice went on   that they  d let Dinah stop in the house if it began ordering people about like that ,think Alice went let Dinah stop house began ordering people like,11.48,"think,Alice,went,let,Dinah,stop,house,began,ordering,people,like",0.00,
By this time she had found her way into a tidy little room with a table in the window  and on it  a fan and two or three pairs of tiny white kid gloves  she took up the fan and a pair of the gloves  and was just going to leave the room  when her eye fell upon a little bottle that stood near the looking   glass ,time found way tidy little room table window fan pairs tiny white kid gloves took fan pair gloves going leave room eye fell little bottle stood near looking glass,12.18,"time,found,way,tidy,little,room,table,window,fan,pairs,tiny,white,kid,gloves,took,fan,pair,gloves,going,leave,room,eye,fell,little,bottle,stood,near,looking,glass",0.00,
There was no label this time with the words  DRINK ME  but nevertheless she uncorked it and put it to her lips ,label time words DRINK uncorked lips,14.41,"label,time,words,DRINK,uncorked,lips",0.00,
 I know SOMETHING interesting is sure to happen  she said to herself   whenever I eat or drink anything  so I  ll just see what this bottle does ,know interesting sure happen said eat drink bottle,13.10,"know,interesting,sure,happen,said,eat,drink,bottle",0.00,
I do hope it  ll make me grow large again  for really I  m quite tired of being such a tiny little thing ,hope grow large tired tiny little thing,15.24,"hope,grow,large,tired,tiny,little,thing",0.00,
It did so indeed  and much sooner than she had expected  before she had drunk half the bottle  she found her head pressing against the ceiling  and had to stoop to save her neck from being broken ,sooner expected drunk half bottle found head pressing ceiling stoop save neck broken,12.24,"sooner,expected,drunk,half,bottle,found,head,pressing,ceiling,stoop,save,neck,broken",0.00,
She hastily put down the bottle  saying to herself  That  s quite enough    I hope I shan  t grow any more    As it is  I can  t get out at the door    I do wish I hadn  t drunk quite so much ,hastily bottle saying hope grow door wish drunk,17.71,"hastily,bottle,saying,hope,grow,door,wish,drunk",0.00,
She went on growing  and growing  and very soon had to kneel down on the floor  in another minute there was not even room for this  and she tried the effect of lying down with one elbow against the door  and the other arm curled round her head ,went growing growing soon kneel floor minute room tried effect lying elbow door arm curled round head,12.70,"went,growing,growing,soon,kneel,floor,minute,room,tried,effect,lying,elbow,door,arm,curled,round,head",0.00,
Still she went on growing  and  as a last resource  she put one arm out of the window  and one foot up the chimney  and said to herself  Now I can do no more  whatever happens ,went growing resource arm window foot chimney said happens,15.34,"went,growing,resource,arm,window,foot,chimney,said,happens",0.00,
Luckily for Alice  the little magic bottle had now had its full effect  and she grew no larger  still it was very uncomfortable  and  as there seemed to be no sort of chance of her ever getting out of the room again  no wonder she felt unhappy ,Luckily Alice little magic bottle effect grew larger uncomfortable sort chance getting room wonder felt unhappy,12.70,"Luckily,Alice,little,magic,bottle,effect,grew,larger,uncomfortable,sort,chance,getting,room,wonder,felt,unhappy",0.00,
 It was much pleasanter at home  thought poor Alice   when one wasn  t always growing larger and smaller  and being ordered about by mice and rabbits ,pleasanter home thought poor Alice growing larger smaller ordered mice rabbits,10.00,"pleasanter,home,thought,poor,Alice,growing,larger,smaller,ordered,mice,rabbits",0.00,
I almost wish I hadn  t gone down that rabbit   hole    and yet    and yet    it  s rather curious  you know  this sort of life ,wish gone rabbit hole curious know sort life,13.28,"wish,gone,rabbit,hole,curious,know,sort,life",0.00,
When I used to read fairy   tales  I fancied that kind of thing never happened  and now here I am in the middle of one ,read fairy tales fancied kind thing happened middle,14.29,"read,fairy,tales,fancied,kind,thing,happened,middle",0.00,
There ought to be a book written about me  that there ought ,ought book written ought,13.33,"ought,book,written,ought",0.00,
And when I grow up  I  ll write one    but I  m grown up now  she added in a sorrowful tone   at least there  s no room to grow up any more HERE ,grow write grown added sorrowful tone room grow,17.24,"grow,write,grown,added,sorrowful,tone,room,grow",0.00,
 But then  thought Alice   shall I NEVER get any older than I am now ,thought Alice shall older,14.49,"thought,Alice,shall,older",0.00,
That  ll be a comfort  one way    never to be an old woman    but then    always to have lessons to learn ,comfort way old woman lessons learn,14.15,"comfort,way,old,woman,lessons,learn",0.00,
 Oh  you foolish Alice ,Oh foolish Alice,4.35,"Oh,foolish,Alice",0.00,
Why  there  s hardly room for YOU  and no room at all for any lesson   books ,hardly room room lesson books,14.29,"hardly,room,room,lesson,books",0.00,
And so she went on  taking first one side and then the other  and making quite a conversation of it altogether  but after a few minutes she heard a voice outside  and stopped to listen ,went taking making conversation altogether minutes heard voice outside stopped listen,12.97,"went,taking,making,conversation,altogether,minutes,heard,voice,outside,stopped,listen",0.00,
 Fetch me my gloves this moment ,Fetch gloves moment,9.38,"Fetch,gloves,moment",0.00,
Then came a little pattering of feet on the stairs ,came little pattering feet stairs,9.80,"came,little,pattering,feet,stairs",0.00,
Alice knew it was the Rabbit coming to look for her  and she trembled till she shook the house  quite forgetting that she was now about a thousand times as large as the Rabbit  and had no reason to be afraid of it ,Alice knew Rabbit coming look trembled till shook house forgetting thousand times large Rabbit reason afraid,12.62,"Alice,knew,Rabbit,coming,look,trembled,till,shook,house,forgetting,thousand,times,large,Rabbit,reason,afraid",0.00,
Presently the Rabbit came up to the door  and tried to open it  but  as the door opened inwards  and Alice  s elbow was pressed hard against it  that attempt proved a failure ,Presently Rabbit came door tried open door opened inwards Alice elbow pressed hard attempt proved failure,9.71,"Presently,Rabbit,came,door,tried,open,door,opened,inwards,Alice,elbow,pressed,hard,attempt,proved,failure",0.00,
Alice heard it say to itself  Then I  ll go round and get in at the window ,Alice heard round window,17.33,"Alice,heard,round,window",0.00,
 THAT you won  t  thought Alice  and  after waiting till she fancied she heard the Rabbit just under the window  she suddenly spread out her hand  and made a snatch in the air ,thought Alice waiting till fancied heard Rabbit window suddenly spread hand snatch air,11.36,"thought,Alice,waiting,till,fancied,heard,Rabbit,window,suddenly,spread,hand,snatch,air",0.00,
She did not get hold of anything  but she heard a little shriek and a fall  and a crash of broken glass  from which she concluded that it was just possible it had fallen into a cucumber   frame  or something of the sort ,hold heard little shriek fall crash broken glass concluded possible fallen cucumber frame sort,13.18,"hold,heard,little,shriek,fall,crash,broken,glass,concluded,possible,fallen,cucumber,frame,sort",0.00,
Next came an angry voice    the Rabbit  s    Pat ,came angry voice Rabbit Pat,8.16,"came,angry,voice,Rabbit,Pat",0.00,
And then a voice she had never heard before   Sure then I  m here ,voice heard Sure,16.67,"voice,heard,Sure",0.00,
Digging for apples  yer honour ,Digging apples yer honour,3.23,"Digging,apples,yer,honour",0.00,
said the Rabbit angrily ,said Rabbit angrily,4.17,"said,Rabbit,angrily",0.00,
 Now tell me  Pat  what  s that in the window ,tell Pat window,15.22,"tell,Pat,window",0.00,
 Sure  it  s an arm  yer honour ,Sure arm yer honour,9.38,"Sure,arm,yer,honour",0.00,
 Sure  it does  yer honour  but it  s an arm for all that ,Sure yer honour arm,15.52,"Sure,yer,honour,arm",0.00,
 Well  it  s got no business there  at any rate  go and take it away ,got business rate away,15.94,"got,business,rate,away",0.00,
There was a long silence after this  and Alice could only hear whispers now and then  such as   Sure  I don  t like it  yer honour  at all  at all ,long silence Alice hear whispers Sure like yer honour,14.29,"long,silence,Alice,hear,whispers,Sure,like,yer,honour",0.00,
and at last she spread out her hand again  and made another snatch in the air ,spread hand snatch air,15.38,"spread,hand,snatch,air",0.00,
This time there were TWO little shrieks  and more sounds of broken glass ,time little shrieks sounds broken glass,9.59,"time,little,shrieks,sounds,broken,glass",0.00,
 What a number of cucumber   frames there must be ,number cucumber frames,12.00,"number,cucumber,frames",0.00,
As for pulling me out of the window  I only wish they COULD ,pulling window wish,16.67,"pulling,window,wish",0.00,
I  m sure I don  t want to stay in here any longer ,sure want stay longer,17.65,"sure,want,stay,longer",0.00,
She waited for some time without hearing anything more  at last came a rumbling of little cartwheels  and the sound of a good many voices all talking together  she made out the words   Where  s the other ladder    Why  I hadn  t to bring but one  Bill  s got the other    Bill ,waited time hearing came rumbling little cartwheels sound good voices talking words ladder bring Bill got Bill,12.64,"waited,time,hearing,came,rumbling,little,cartwheels,sound,good,voices,talking,words,ladder,bring,Bill,got,Bill",0.00,
fetch it here  lad    Here  put  them up at this corner    No  tie  them together first    they don  t reach half high enough yet    Oh ,fetch lad corner tie reach half high Oh,12.50,"fetch,lad,corner,tie,reach,half,high,Oh",0.00,
catch hold of this rope    Will the roof bear    Mind that loose slate    Oh  it  s coming down ,catch hold rope roof bear Mind loose slate Oh coming,8.33,"catch,hold,rope,roof,bear,Mind,loose,slate,Oh,coming",0.00,
   Now  who did that    It was Bill  I fancy    Who  s to go down the chimney    Nay  I shan  t ,Bill fancy chimney Nay,16.67,"Bill,fancy,chimney,Nay",0.00,
the master says you  re to go down the chimney ,master says chimney,14.89,"master,says,chimney",0.00,
So Bill  s got to come down the chimney  has he ,Bill got come chimney,14.58,"Bill,got,come,chimney",0.00,
I wouldn  t be in Bill  s place for a good deal  this fireplace is narrow  to be sure  but I THINK I can kick a little ,Bill place good deal fireplace narrow sure THINK kick little,14.29,"Bill,place,good,deal,fireplace,narrow,sure,THINK,kick,little",0.00,
She drew her foot as far down the chimney as she could  and waited till she heard a little animal  scratching and scrambling about in the chimney close above her  then  saying to herself  This is Bill  she gave one sharp kick  and waited to see what would happen next ,drew foot far chimney waited till heard little animal scratching scrambling chimney close saying Bill gave sharp kick waited happen,11.19,"drew,foot,far,chimney,waited,till,heard,little,animal,scratching,scrambling,chimney,close,saying,Bill,gave,sharp,kick,waited,happen",0.00,
The first thing she heard was a general chorus of  There goes Bill ,thing heard general chorus goes Bill,10.45,"thing,heard,general,chorus,goes,Bill",0.00,
then the Rabbit  s voice along    Catch him  you by the hedge ,Rabbit voice Catch hedge,12.90,"Rabbit,voice,Catch,hedge",0.00,
then silence  and then another confusion of voices    Hold up his head    Brandy now    Don  t choke him    How was it  old fellow ,silence confusion voices Hold head Brandy choke old fellow,10.69,"silence,confusion,voices,Hold,head,Brandy,choke,old,fellow",0.00,
Last came a little feeble  squeaking voice    Well  I hardly know    No more  thank ye  I  m better now    but I  m a deal too flustered to tell you    all I know is  something comes at me like a Jack   in   the   box  and up I goes like a sky   rocket ,came little feeble squeaking voice hardly know thank ye better deal flustered tell know comes like Jack box goes like sky rocket,11.46,"came,little,feeble,squeaking,voice,hardly,know,thank,ye,better,deal,flustered,tell,know,comes,like,Jack,box,goes,like,sky,rocket",0.00,
said the Rabbit  s voice  and Alice called out as loud as she could   If you do ,said Rabbit voice Alice called loud,13.75,"said,Rabbit,voice,Alice,called,loud",0.00,
There was a dead silence instantly  and Alice thought to herself   I wonder what they WILL do next ,dead silence instantly Alice thought wonder,12.12,"dead,silence,instantly,Alice,thought,wonder",0.00,
After a minute or two  they began moving about again  and Alice heard the Rabbit say   A barrowful will do  to begin with ,minute began moving Alice heard Rabbit barrowful begin,12.30,"minute,began,moving,Alice,heard,Rabbit,barrowful,begin",0.00,
thought Alice  but she had not long to doubt  for the next moment a shower of little pebbles came rattling in at the window  and some of them hit her in the face ,thought Alice long doubt moment shower little pebbles came rattling window hit face,12.35,"thought,Alice,long,doubt,moment,shower,little,pebbles,came,rattling,window,hit,face",0.00,
 I  ll put a stop to this  she said to herself  and shouted out   You  d better not do that again ,stop said shouted better,17.35,"stop,said,shouted,better",0.00,
which produced another dead silence ,produced dead silence,5.56,"produced,dead,silence",0.00,
Alice noticed with some surprise that the pebbles were all turning into little cakes as they lay on the floor  and a bright idea came into her head ,Alice noticed surprise pebbles turning little cakes lay floor bright idea came head,10.14,"Alice,noticed,surprise,pebbles,turning,little,cakes,lay,floor,bright,idea,came,head",0.00,
 If I eat one of these cakes  she thought   it  s sure to make SOME change in my size  and as it can  t possibly make me larger  it must make me smaller  I suppose ,eat cakes thought sure change size possibly larger smaller suppose,15.24,"eat,cakes,thought,sure,change,size,possibly,larger,smaller,suppose",0.00,
So she swallowed one of the cakes  and was delighted to find that she began shrinking directly ,swallowed cakes delighted find began shrinking directly,10.53,"swallowed,cakes,delighted,find,began,shrinking,directly",0.00,
As soon as she was small enough to get through the door  she ran out of the house  and found quite a crowd of little animals and birds waiting outside ,soon small door ran house found crowd little animals birds waiting outside,11.92,"soon,small,door,ran,house,found,crowd,little,animals,birds,waiting,outside",0.00,
The poor little Lizard  Bill  was in the middle  being held up by two guinea   pigs  who were giving it something out of a bottle ,poor little Lizard Bill middle held guinea pigs giving bottle,11.54,"poor,little,Lizard,Bill,middle,held,guinea,pigs,giving,bottle",0.00,
They all made a rush at Alice the moment she appeared  but she ran off as hard as she could  and soon found herself safe in a thick wood ,rush Alice moment appeared ran hard soon found safe thick wood,13.14,"rush,Alice,moment,appeared,ran,hard,soon,found,safe,thick,wood",0.00,
 The first thing I  ve got to do  said Alice to herself  as she wandered about in the wood   is to grow to my right size again  and the second thing is to find my way into that lovely garden ,thing got said Alice wandered wood grow right size second thing find way lovely garden,13.09,"thing,got,said,Alice,wandered,wood,grow,right,size,second,thing,find,way,lovely,garden",0.00,
I think that will be the best plan ,think best plan,14.29,"think,best,plan",0.00,
It sounded an excellent plan  no doubt  and very neatly and simply arranged  the only difficulty was  that she had not the smallest idea how to set about it  and while she was peering about anxiously among the trees  a little sharp bark just over her head made her look up in a great hurry ,sounded excellent plan doubt neatly simply arranged difficulty smallest idea set peering anxiously trees little sharp bark head look great hurry,11.72,"sounded,excellent,plan,doubt,neatly,simply,arranged,difficulty,smallest,idea,set,peering,anxiously,trees,little,sharp,bark,head,look,great,hurry",0.00,
An enormous puppy was looking down at her with large round eyes  and feebly stretching out one paw  trying to touch her ,enormous puppy looking large round eyes feebly stretching paw trying touch,9.17,"enormous,puppy,looking,large,round,eyes,feebly,stretching,paw,trying,touch",0.00,
 Poor little thing ,Poor little thing,0.00,"Poor,little,thing",0.00,
said Alice  in a coaxing tone  and she tried hard to whistle to it  but she was terribly frightened all the time at the thought that it might be hungry  in which case it would be very likely to eat her up in spite of all her coaxing ,said Alice coaxing tone tried hard whistle terribly frightened time thought hungry case likely eat spite coaxing,13.30,"said,Alice,coaxing,tone,tried,hard,whistle,terribly,frightened,time,thought,hungry,case,likely,eat,spite,coaxing",0.00,
Hardly knowing what she did  she picked up a little bit of stick  and held it out to the puppy  whereupon the puppy jumped into the air off all its feet at once  with a yelp of delight  and rushed at the stick  and made believe to worry it  then Alice dodged behind a great thistle  to keep herself from being run over  and the moment she appeared on the other side  the puppy made another rush at the stick  and tumbled head over heels in its hurry to get hold of it  then Alice  thinking it was very like having a game of play with a cart   horse  and expecting every moment to be trampled under its feet  ran round the thistle again  then the puppy began a series of short charges at the stick  running a very little way forwards each time and a long way back  and barking hoarsely all the while  till at last it sat down a good way off  panting  with its tongue hanging out of its mouth  and its great eyes half shut ,Hardly knowing picked little bit stick held puppy puppy jumped air feet yelp delight rushed stick believe worry Alice dodged great thistle run moment appeared puppy rush stick tumbled head heels hurry hold Alice thinking like game play cart horse expecting moment trampled feet ran round thistle puppy began series short charges stick running little way forwards time long way barking hoarsely till sat good way panting tongue hanging mouth great eyes half shut,11.51,"Hardly,knowing,picked,little,bit,stick,held,puppy,puppy,jumped,air,feet,yelp,delight,rushed,stick,believe,worry,Alice,dodged,great,thistle,run,moment,appeared,puppy,rush,stick,tumbled,head,heels,hurry,hold,Alice,thinking,like,game,play,cart,horse,expecting,moment,trampled,feet,ran,round,thistle,puppy,began,series,short,charges,stick,running,little,way,forwards,time,long,way,barking,hoarsely,till,sat,good,way,panting,tongue,hanging,mouth,great,eyes,half,shut",0.00,
This seemed to Alice a good opportunity for making her escape  so she set off at once  and ran till she was quite tired and out of breath  and till the puppy  s bark sounded quite faint in the distance ,Alice good opportunity making escape set ran till tired breath till puppy bark sounded faint distance,11.88,"Alice,good,opportunity,making,escape,set,ran,till,tired,breath,till,puppy,bark,sounded,faint,distance",0.00,
 And yet what a dear little puppy it was ,dear little puppy,14.63,"dear,little,puppy",0.00,
said Alice  as she leant against a buttercup to rest herself  and fanned herself with one of the leaves   I should have liked teaching it tricks very much  if    if I  d only been the right size to do it ,said Alice leant buttercup rest fanned leaves liked teaching tricks right size,13.73,"said,Alice,leant,buttercup,rest,fanned,leaves,liked,teaching,tricks,right,size",0.00,
I  d nearly forgotten that I  ve got to grow up again ,nearly forgotten got grow,14.81,"nearly,forgotten,got,grow",0.00,
I suppose I ought to eat or drink something or other  but the great question is  what ,suppose ought eat drink great question,12.79,"suppose,ought,eat,drink,great,question",0.00,
The great question certainly was  what ,great question certainly,7.69,"great,question,certainly",0.00,
Alice looked all round her at the flowers and the blades of grass  but she did not see anything that looked like the right thing to eat or drink under the circumstances ,Alice looked round flowers blades grass looked like right thing eat drink circumstances,11.24,"Alice,looked,round,flowers,blades,grass,looked,like,right,thing,eat,drink,circumstances",0.00,
There was a large mushroom growing near her  about the same height as herself  and when she had looked under it  and on both sides of it  and behind it  it occurred to her that she might as well look and see what was on the top of it ,large mushroom growing near height looked sides occurred look,17.09,"large,mushroom,growing,near,height,looked,sides,occurred,look",0.00,
She stretched herself up on tiptoe  and peeped over the edge of the mushroom  and her eyes immediately met those of a large caterpillar  that was sitting on the top with its arms folded  quietly smoking a long hookah  and taking not the smallest notice of her or of anything else ,stretched tiptoe peeped edge mushroom eyes immediately met large caterpillar sitting arms folded quietly smoking long hookah taking smallest notice,11.07,"stretched,tiptoe,peeped,edge,mushroom,eyes,immediately,met,large,caterpillar,sitting,arms,folded,quietly,smoking,long,hookah,taking,smallest,notice",0.00,
CHAPTER V  Advice from a Caterpillar,CHAPTER V Advice Caterpillar,5.56,"CHAPTER,V,Advice,Caterpillar",0.00,
The Caterpillar and Alice looked at each other for some time in silence  at last the Caterpillar took the hookah out of its mouth  and addressed her in a languid  sleepy voice ,Caterpillar Alice looked time silence Caterpillar took hookah mouth addressed languid sleepy voice,10.80,"Caterpillar,Alice,looked,time,silence,Caterpillar,took,hookah,mouth,addressed,languid,sleepy,voice",0.00,
This was not an encouraging opening for a conversation ,encouraging opening conversation,10.91,"encouraging,opening,conversation",0.00,
Alice replied  rather shyly   I    I hardly know  sir  just at present    at least I know who I WAS when I got up this morning  but I think I must have been changed several times since then ,Alice replied shyly hardly know sir present know got morning think changed times,12.63,"Alice,replied,shyly,hardly,know,sir,present,know,got,morning,think,changed,times",0.00,
said the Caterpillar sternly ,said Caterpillar sternly,3.45,"said,Caterpillar,sternly",0.00,
 I can  t explain MYSELF  I  m afraid  sir  said Alice   because I  m not myself  you see ,explain afraid sir said Alice,14.44,"explain,afraid,sir,said,Alice",0.00,
 I  m afraid I can  t put it more clearly  Alice replied very politely   for I can  t understand it myself to begin with  and being so many different sizes in a day is very confusing ,afraid clearly Alice replied politely understand begin different sizes day confusing,13.66,"afraid,clearly,Alice,replied,politely,understand,begin,different,sizes,day,confusing",0.00,
